Línea,Código Equipo,Equipo,Orden,Desc. Orden,Descripción,Completado,Observaciones,Fecha Programada,Duración,revisado tiempo,revisado presupuesto,revisado repuestos,revisado repuestos programador,correo de programador,correo de planeador,imagen_observacion,aprobacion programador
EQUIPOS PARA  PREPARACION DE JARABE,70946569,ESTACIÓN DE GOMAS Y P,13342012,INSPECCIÓN SEMANAL ESTACION GOMAS Y PEC,"Motores de las bombas: Inspeccionar estado de los motores de las bombas: conexiones, estado de la bornera, limpieza y anclaje de la base del motor. Inspeccionar estado de la guarda de protección del motor.",,,,"0,0833333333",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946569,ESTACIÓN DE GOMAS Y P,13342012,INSPECCIÓN SEMANAL ESTACION GOMAS Y PEC,"Bombas - sistema de impulsión: Inspeccionar el estado de la bomba, ruido y  temperatura de la bomba. Verificar la ausencia de fugas. ",,,,"0,0833333333",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946569,ESTACIÓN DE GOMAS Y P,13342012,INSPECCIÓN SEMANAL ESTACION GOMAS Y PEC,"Bombas - sistema de impulsión: Inspeccionar estado del acople mecánico entre el motor y la bomba, anclaje de la bomba, limpieza general. ",,,,"0,0833333333",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946569,ESTACIÓN DE GOMAS Y P,13342012,INSPECCIÓN SEMANAL ESTACION GOMAS Y PEC,"Sistema de lubricación de los sellos: Inspeccionar el estado de la electroválvula, verificar sus conexiones y estado general del conector, estado general de las mangueras. Verificar la ausencia de fugas de agua.",,,,"0,0833333333",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946570,RED BUFFER,13342028,INSPECCIÓN SEMANAL RED BUFFER,"Sensores: Inspeccionar estado general de los sensores del tanque, sus conexiones y su funcionamiento.",,,,"0,0833333333",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946570,RED BUFFER,13342028,INSPECCIÓN SEMANAL RED BUFFER,"Motor de la bomba de recirculación: Inspeccionar estado de los motores de las bombas: ruido, temperatura, corriente y  estado de la instalación eléctrica.",,,,"0,0833333333",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946570,RED BUFFER,13342028,INSPECCIÓN SEMANAL RED BUFFER,"Motor de la bomba de recirculación: Inspeccionar estado de los motores de las bombas: conexiones, estado de la bornera, limpieza y anclaje de la base del motor. Inspeccionar estado de la guarda de protección del motor.",,,,"0,0833333333",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946570,RED BUFFER,13342028,INSPECCIÓN SEMANAL RED BUFFER,"Bomba de recirculación - sistema de impulsión: Inspeccionar estado del acople mecánico entre el motor y la bomba, ruido y  temperatura de la bomba. Verificar la ausencia de fugas.",,,,"0,0833333333",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946570,RED BUFFER,13342028,INSPECCIÓN SEMANAL RED BUFFER,"Bomba de recirculación - sistema de impulsión: Inspeccionar estado del acople mecánico entre el motor y la bomba, anclaje de la bomba, limpieza general. Inspeccionar estado de la guarda de protección.",,,,"0,0833333333",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946570,RED BUFFER,13342028,INSPECCIÓN SEMANAL RED BUFFER,Estado general: Inpeccionar el estado general del tanque y verificar la ausencia de fugas.,,,,"0,0833333333",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946570,RED BUFFER,13342028,INSPECCIÓN SEMANAL RED BUFFER,"Válvulas manuales y tomamuestras: Inspeccionar el estado general de las válvulas, su funcionamiento y anclaje a la tuberia. Inspeccionar el estado general de los toma muestras, su funcionamiento y ausencia de fugas.",,,,"0,0833333333",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946570,RED BUFFER,13342028,INSPECCIÓN SEMANAL RED BUFFER,Mangueras neumáticas: Inspeccionar estado general de las mangueras. Verificar la ausencia de fugas.,,,,"0,0833333333",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946570,RED BUFFER,13342028,INSPECCIÓN SEMANAL RED BUFFER,"Bloque de actuadores de válvulas automaticas: Inspeccionar el estado general de las los actuadores, su funcionamiento y anclaje a la tuberia. Inspeccionar funcionamiento y calibración de pieza mecánica de confirmación de posición.",,,,"0,0833333333",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946570,RED BUFFER,13342028,INSPECCIÓN SEMANAL RED BUFFER,"Sistema de lubricación de los sellos: Inspeccionar el estado de la electroválvula, verificar sus conexiones y estado general del conector, estado general de las mangueras. Verificar la ausencia de fugas de agua.",,,,"0,0833333333",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946570,RED BUFFER,13342028,INSPECCIÓN SEMANAL RED BUFFER,Unidad de mantenimiento: Inspeccionar estado general del tren de filtracióne y su conexión al sistema. Inspeccionar la ausencia de fugas de aire. Verificar funcionamiento de válvula limitadora de presión.,,,,"0,0833333333",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946570,RED BUFFER,13342028,INSPECCIÓN SEMANAL RED BUFFER,"Sensor Anton Paar: Inspeccionar estado general del controlador, sus conexiones y estado de la pantalla. ",,,,"0,0833333333",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946582,TANQUE BUFFER JARABE SIMPLE,13342011,INSPECCIÓN SEMANAL TK BUFFER J SIMPLE,INSPECCIÓN SEMANALTANQUE BUFFER JARABE SIMPLE,,,,1,,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946586,TANQUE DE GOMAS,13303595,INSPECCIONAR NIVEL DE ACEITE (16),"Sensores: Inspeccionar estado general de los sensores del tanque, sus conexiones y su funcionamiento.",,,,"0,0235294118",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946586,TANQUE DE GOMAS,13303595,INSPECCIONAR NIVEL DE ACEITE (16),"Motores de las bombas: Inspeccionar estado de los motores de las bombas: ruido, temperatura, corriente y  estado de la instalación eléctrica.",,,,"0,0235294118",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946586,TANQUE DE GOMAS,13303595,INSPECCIONAR NIVEL DE ACEITE (16),"Motores de las bombas: Inspeccionar estado de los motores de las bombas: conexiones, estado de la bornera, limpieza y anclaje de la base del motor. Inspeccionar estado de la guarda de protección del motor.",,,,"0,0235294118",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946586,TANQUE DE GOMAS,13303595,INSPECCIONAR NIVEL DE ACEITE (16),"Bombas - sistema de impulsión: Inspeccionar el estado de la bomba, ruido y  temperatura de la bomba. Verificar la ausencia de fugas. ",,,,"0,0235294118",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946586,TANQUE DE GOMAS,13303595,INSPECCIONAR NIVEL DE ACEITE (16),"Bombas - sistema de impulsión: Inspeccionar estado del acople mecánico entre el motor y la bomba, anclaje de la bomba, limpieza general. ",,,,"0,0235294118",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946586,TANQUE DE GOMAS,13303595,INSPECCIONAR NIVEL DE ACEITE (16),Estado general: Inpeccionar el estado general del tanque y verificar la ausencia de fugas.,,,,"0,0235294118",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946586,TANQUE DE GOMAS,13303595,INSPECCIONAR NIVEL DE ACEITE (16),"Motores del agitador: Inspeccionar estado del motor del agitador: ruido, temperatura, corriente y  estado de la instalación eléctrica.",,,,"0,0235294118",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946586,TANQUE DE GOMAS,13303595,INSPECCIONAR NIVEL DE ACEITE (16),"Motores del agitador: Inspeccionar estado del motor del agitador, estado de las conexiones y de la bornera, limpieza y anclaje de la base del motor.",,,,"0,0235294118",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946586,TANQUE DE GOMAS,13303595,INSPECCIONAR NIVEL DE ACEITE (16),"Agitador - sistema de agitación: Inspeccionar estado del acople mecánico entre el motor y el agitador, ruido y  temperatura del sistema de transmisión. Verificar el funcionamiento del agitador. Verificar la ausencia de fugas de aceite.",,,,"0,0235294118",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946586,TANQUE DE GOMAS,13303595,INSPECCIONAR NIVEL DE ACEITE (16),"Agitador - sistema de agitación: Inspeccionar estado del acople mecánico entre el motor y la caja de transmisión, anclaje del sistema de agitación, estado del eje y de las aspas del agitador, limpieza general. Verificar la ausencia de fugas de aceite.",,,,"0,0235294118",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946586,TANQUE DE GOMAS,13303595,INSPECCIONAR NIVEL DE ACEITE (16),"Válvulas manuales y tomamuestras: Inspeccionar el estado general de las válvulas, su funcionamiento y anclaje a la tuberia. Inspeccionar el estado general de los toma muestras, su funcionamiento y ausencia de fugas.",,,,"0,0235294118",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946586,TANQUE DE GOMAS,13303595,INSPECCIONAR NIVEL DE ACEITE (16),Mangueras neumáticas: Inspeccionar estado general de las mangueras. Verificar la ausencia de fugas de aire.,,,,"0,0235294118",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946586,TANQUE DE GOMAS,13303595,INSPECCIONAR NIVEL DE ACEITE (16),Unidad de mantenimiento: Inspeccionar estado general de la unidad de mantenimiento y su conexión al sistema. Inspeccionar la ausencia de fugas de aire,,,,"0,0235294118",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946586,TANQUE DE GOMAS,13303595,INSPECCIONAR NIVEL DE ACEITE (16),"Bloque de válvulas automaticas: Inspeccionar el estado general de las los actuadores, su funcionamiento y anclaje a la tuberia. Inspeccionar funcionamiento.",,,,"0,0235294118",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946586,TANQUE DE GOMAS,13303595,INSPECCIONAR NIVEL DE ACEITE (16),"Sistema de lubricación de los sellos: Inspeccionar el estado de la electroválvula, verificar sus conexiones y estado general del conector, estado general de las mangueras. Verificar la ausencia de fugas de agua.",,,,"0,0235294118",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946586,TANQUE DE GOMAS,13303595,INSPECCIONAR NIVEL DE ACEITE (16),"Bloque de actuadores de válvulas automaticas: Inspeccionar el estado general de las los actuadores, su funcionamiento y anclaje a la tuberia. Inspeccionar funcionamiento y calibración de pieza mecánica de confirmación de posición.",,,,"0,0235294118",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946586,TANQUE DE GOMAS,13303595,INSPECCIONAR NIVEL DE ACEITE (16),"Sensores: Inspeccionar estado general de los sensores de confirmación de posición de las válvulas automáticas, conexiones y su funcionamiento.",,,,"0,0235294118",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946587,TANQUE DE ACIDO CITRICO,13303598,INSPECCIONAR NIVEL DE ACEITE (16),"Sensores: Inspeccionar estado general de los sensores del tanque, sus conexiones y su funcionamiento.",,,,"0,0235294118",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946587,TANQUE DE ACIDO CITRICO,13303598,INSPECCIONAR NIVEL DE ACEITE (16),"Motores de las bombas: Inspeccionar estado de los motores de las bombas: ruido, temperatura, corriente y  estado de la instalación eléctrica.",,,,"0,0235294118",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946587,TANQUE DE ACIDO CITRICO,13303598,INSPECCIONAR NIVEL DE ACEITE (16),"Motores de las bombas: Inspeccionar estado de los motores de las bombas: conexiones, estado de la bornera, limpieza y anclaje de la base del motor. Inspeccionar estado de la guarda de protección del motor.",,,,"0,0235294118",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946587,TANQUE DE ACIDO CITRICO,13303598,INSPECCIONAR NIVEL DE ACEITE (16),"Bombas - sistema de impulsión: Inspeccionar el estado de la bomba, ruido y  temperatura de la bomba. Verificar la ausencia de fugas. ",,,,"0,0235294118",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946587,TANQUE DE ACIDO CITRICO,13303598,INSPECCIONAR NIVEL DE ACEITE (16),"Bombas - sistema de impulsión: Inspeccionar estado del acople mecánico entre el motor y la bomba, anclaje de la bomba, limpieza general. ",,,,"0,0235294118",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946587,TANQUE DE ACIDO CITRICO,13303598,INSPECCIONAR NIVEL DE ACEITE (16),Estado general: Inpeccionar el estado general del tanque y verificar la ausencia de fugas.,,,,"0,0235294118",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946587,TANQUE DE ACIDO CITRICO,13303598,INSPECCIONAR NIVEL DE ACEITE (16),"Motores del agitador: Inspeccionar estado del motor del agitador: ruido, temperatura, corriente y  estado de la instalación eléctrica.",,,,"0,0235294118",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946587,TANQUE DE ACIDO CITRICO,13303598,INSPECCIONAR NIVEL DE ACEITE (16),"Motores del agitador: Inspeccionar estado del motor del agitador, estado de las conexiones y de la bornera, limpieza y anclaje de la base del motor.",,,,"0,0235294118",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946587,TANQUE DE ACIDO CITRICO,13303598,INSPECCIONAR NIVEL DE ACEITE (16),"Agitador - sistema de agitación: Inspeccionar estado del acople mecánico entre el motor y el agitador, ruido y  temperatura del sistema de transmisión. Verificar el funcionamiento del agitador. Verificar la ausencia de fugas de aceite.",,,,"0,0235294118",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946587,TANQUE DE ACIDO CITRICO,13303598,INSPECCIONAR NIVEL DE ACEITE (16),"Agitador - sistema de agitación: Inspeccionar estado del acople mecánico entre el motor y la caja de transmisión, anclaje del sistema de agitación, estado del eje y de las aspas del agitador, limpieza general. Verificar la ausencia de fugas de aceite.",,,,"0,0235294118",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946587,TANQUE DE ACIDO CITRICO,13303598,INSPECCIONAR NIVEL DE ACEITE (16),"Válvulas manuales y tomamuestras: Inspeccionar el estado general de las válvulas, su funcionamiento y anclaje a la tuberia. Inspeccionar el estado general de los toma muestras, su funcionamiento y ausencia de fugas.",,,,"0,0235294118",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946587,TANQUE DE ACIDO CITRICO,13303598,INSPECCIONAR NIVEL DE ACEITE (16),Mangueras neumáticas: Inspeccionar estado general de las mangueras. Verificar la ausencia de fugas de aire.,,,,"0,0235294118",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946587,TANQUE DE ACIDO CITRICO,13303598,INSPECCIONAR NIVEL DE ACEITE (16),Unidad de mantenimiento: Inspeccionar estado general de la unidad de mantenimiento y su conexión al sistema. Inspeccionar la ausencia de fugas de aire,,,,"0,0235294118",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946587,TANQUE DE ACIDO CITRICO,13303598,INSPECCIONAR NIVEL DE ACEITE (16),"Bloque de válvulas automaticas: Inspeccionar el estado general de las los actuadores, su funcionamiento y anclaje a la tuberia. Inspeccionar funcionamiento.",,,,"0,0235294118",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946587,TANQUE DE ACIDO CITRICO,13303598,INSPECCIONAR NIVEL DE ACEITE (16),"Sistema de lubricación de los sellos: Inspeccionar el estado de la electroválvula, verificar sus conexiones y estado general del conector, estado general de las mangueras. Verificar la ausencia de fugas de agua.",,,,"0,0235294118",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946587,TANQUE DE ACIDO CITRICO,13303598,INSPECCIONAR NIVEL DE ACEITE (16),"Bloque de actuadores de válvulas automaticas: Inspeccionar el estado general de las los actuadores, su funcionamiento y anclaje a la tuberia. Inspeccionar funcionamiento y calibración de pieza mecánica de confirmación de posición.",,,,"0,0235294118",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,70946587,TANQUE DE ACIDO CITRICO,13303598,INSPECCIONAR NIVEL DE ACEITE (16),"Sensores: Inspeccionar estado general de los sensores de confirmación de posición de las válvulas automáticas, conexiones y su funcionamiento.",,,,"0,0235294118",,,,,,,,
LINEA DE ENVASADO 12 ONZ,828078,DESEMPACADORA L1,13338078,INSPECCIÓN MEC SEMANAL DESEMPACADORA,"RUIDO, VIBRACION, CALENTAMIENTO EN MOTORREDUCTORES",,,,"0,1333333333",si,si,si,si,,,,
LINEA DE ENVASADO 12 ONZ,828078,DESEMPACADORA L1,13338078,INSPECCIÓN MEC SEMANAL DESEMPACADORA,"REVISION TABLEROS DE POTENCIA Y CONTROL, CONEXIONES Y LIMPIEZA",,,,"0,1333333333",si,si,si,si,,,,
LINEA DE ENVASADO 12 ONZ,828078,DESEMPACADORA L1,13338078,INSPECCIÓN MEC SEMANAL DESEMPACADORA,VERIFICACION  Y FUNCIONAMIENTO DE LOS SENSORES Y FOTOCELDAS,,,,"0,1333333333",,,,,,,,
LINEA DE ENVASADO 12 ONZ,828078,DESEMPACADORA L1,13338078,INSPECCIÓN MEC SEMANAL DESEMPACADORA,REVISION DE LAS ELECTROVÁLVULAS,,,,"0,1333333333",,,,,,,,
LINEA DE ENVASADO 12 ONZ,828078,DESEMPACADORA L1,13338078,INSPECCIÓN MEC SEMANAL DESEMPACADORA,INSPECCION DE FRENO Y MOTOR PRINCIPAL,,,,"0,1333333333",,,,,,,,
LINEA DE ENVASADO 12 ONZ,828780,EMPACADORA L1,13342195,INSPECCIÓN SEMANAL ELEC-MEC DE EQUIPOS,"RUIDO, VIBRACION, CALENTAMIENTO EN MOTORREDUCTORES",,,,"0,0714285714",si,si,si,si,,,,
LINEA DE ENVASADO 12 ONZ,828780,EMPACADORA L1,13342195,INSPECCIÓN SEMANAL ELEC-MEC DE EQUIPOS,"REVISION TABLEROS DE POTENCIA Y CONTROL, CONEXIONES Y LIMPIEZA",,,,"0,0714285714",si,si,si,si,,,,
LINEA DE ENVASADO 12 ONZ,828780,EMPACADORA L1,13342195,INSPECCIÓN SEMANAL ELEC-MEC DE EQUIPOS,VERIFICACION  Y FUNCIONAMIENTO DE LOS SENSORES Y FOTOCELDAS,,,,"0,0714285714",,,,,,,,
LINEA DE ENVASADO 12 ONZ,828780,EMPACADORA L1,13342195,INSPECCIÓN SEMANAL ELEC-MEC DE EQUIPOS,REVISION DE LAS ELECTROVÁLVULAS,,,,"0,0714285714",,,,,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,68963202,RED DE VAPOR,13342179,INSPECCIÓN SEMANAL RED DE VAPOR,INSPECCIÓN SEMANALRED DE VAPOR,,,,1,,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,690035,TANQUE FILTRO DE CARBON ACTIVADO FC-4,13342177,INSPECCIÓN SEMANAL FILTRO CARBON FC-4,INSPECCIÓN SEMANALTANQUE FILTRO DE CARBON ACTIVADO FC-4,,,,3,,,,,,,,
TRATAMIENTO DE AGUA PARA LAVADORAS,70003405,SUAVIZADOR SV-1,13342148,INSPECCIÓN SEMANAL SUAVIZADOR SV-1,Manómetros: Inspeccionar estado general de los manómetros y su conexión al sistema.,,,,"0,3333333333",,,,,,,,
TRATAMIENTO DE AGUA PARA LAVADORAS,70003405,SUAVIZADOR SV-1,13342148,INSPECCIÓN SEMANAL SUAVIZADOR SV-1,Estado general: Inpeccionar el estado general del tanque y verificar la ausencia de fugas.,,,,"0,3333333333",,,,,,,,
TRATAMIENTO DE AGUA PARA LAVADORAS,70003405,SUAVIZADOR SV-1,13342148,INSPECCIÓN SEMANAL SUAVIZADOR SV-1,"Válvulas manuales y tomamuestras: Inspeccionar el estado general de las válvulas, su funcionamiento y anclaje a la tuberia. Inspeccionar el estado general de los toma muestras, su funcionamiento y ausencia de fugas.",,,,"0,3333333333",,,,,,,,
TRATAMIENTO DE AGUA PARA LAVADORAS,70003406,SUAVIZADOR SV-2,13342147,INSPECCIÓN SEMANAL SUAVIZADOR SV-2,Manómetros: Inspeccionar estado general de los manómetros y su conexión al sistema.,,,,"0,3333333333",,,,,,,,
TRATAMIENTO DE AGUA PARA LAVADORAS,70003406,SUAVIZADOR SV-2,13342147,INSPECCIÓN SEMANAL SUAVIZADOR SV-2,Estado general: Inpeccionar el estado general del tanque y verificar la ausencia de fugas.,,,,"0,3333333333",,,,,,,,
TRATAMIENTO DE AGUA PARA LAVADORAS,70003406,SUAVIZADOR SV-2,13342147,INSPECCIÓN SEMANAL SUAVIZADOR SV-2,"Válvulas manuales y tomamuestras: Inspeccionar el estado general de las válvulas, su funcionamiento y anclaje a la tuberia. Inspeccionar el estado general de los toma muestras, su funcionamiento y ausencia de fugas.",,,,"0,3333333333",,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70961001,TK AGUA RECUPERADA I,13342122,INSPECCIÓN SEMANAL TK AGUA RECUPERADA I,INSPECCIÓN SEMANALTK AGUA RECUPERADA I,,,,1,,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70961002,TK AGUA RECUPERADA II,13342132,INSPECCIÓN SEMANAL TK AGUA RECUPERADA II,INSPECCIÓN SEMANALTK AGUA RECUPERADA II,,,,1,,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70962810,FILTROS DE ANTRACITA FANT-1,13342136,INSPECCIÓN SEMANAL FILTRO FANT-1,Manómetros: Inspeccionar estado general de los manómetros y su conexión al sistema.,,,,"0,3333333333",,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70962810,FILTROS DE ANTRACITA FANT-1,13342136,INSPECCIÓN SEMANAL FILTRO FANT-1,Estado general: Inpeccionar el estado general del tanque y verificar la ausencia de fugas.,,,,"0,3333333333",,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70962810,FILTROS DE ANTRACITA FANT-1,13342136,INSPECCIÓN SEMANAL FILTRO FANT-1,"Válvulas manuales y tomamuestras: Inspeccionar el estado general de las válvulas, su funcionamiento y anclaje a la tuberia. Inspeccionar el estado general de los toma muestras, su funcionamiento y ausencia de fugas.",,,,"0,3333333333",,,,,,,,
