Línea,Código Equipo,Equipo,Orden,Desc. Orden,Descripción,Duración,revisado tiempo,revisado presupuesto,revisado repuestos,revisado repuestos programador,Completado,Observaciones,Fecha Programada,aprobacion programador,correo de programador,correo de planeador,imagen_observacion
EQUIPOS PARA  ENVASADO JUGOS HIT,599575,INSPECTOR ELECTRONICO,13348062,INSPECCION SEMANAL INSP. ELECTRONICO,JUEGO DE MANEJO ,"0,0555555556",si,si,si,si,si,CUMPLE,"16/5/2024, 8:38:53",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,599575,INSPECTOR ELECTRONICO,13348062,INSPECCION SEMANAL INSP. ELECTRONICO,REFRIGERACIÓN,"0,0555555556",si,si,si,si,si,CUMPLE,"16/5/2024, 8:38:59",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,599575,INSPECTOR ELECTRONICO,13348062,INSPECCION SEMANAL INSP. ELECTRONICO,SISTEMA DE RECHAZO,"0,0555555556",si,si,si,si,si,CUMPLE,"16/5/2024, 8:39:33",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,599575,INSPECTOR ELECTRONICO,13348062,INSPECCION SEMANAL INSP. ELECTRONICO,ESTRUCTURA GENERAL,"0,0555555556",si,si,si,si,si,CUMPLE,"16/5/2024, 8:39:38",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,599575,INSPECTOR ELECTRONICO,13348062,INSPECCION SEMANAL INSP. ELECTRONICO,MOTORES AC Y DC,"0,0555555556",si,si,si,si,si,CUMPLE,"16/5/2024, 8:39:20",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,900069,COOLER TUNEL ENFRIAMIENTO,13348053,INSPECCION SEMANAL COOLER,MOTOR Y CAJA REDUCTORA,"0,0625",si,si,si,si,si,CUMPLE,"20/5/2024, 16:37:24",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,900069,COOLER TUNEL ENFRIAMIENTO,13348053,INSPECCION SEMANAL COOLER,BOMBAS Y TUBERÍAS DE AGUA,"0,0625",si,si,si,si,si,CUMPLE,"20/5/2024, 16:37:28",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,900069,COOLER TUNEL ENFRIAMIENTO,13348053,INSPECCION SEMANAL COOLER,CUCHILLA DE AIRE,"0,0625",si,si,si,si,si,CUMPLE,"20/5/2024, 16:37:35",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,900069,COOLER TUNEL ENFRIAMIENTO,13348053,INSPECCION SEMANAL COOLER,EVAPORADORES,"0,0625",si,si,si,si,si,CUMPLE,"20/5/2024, 16:37:41",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,900069,COOLER TUNEL ENFRIAMIENTO,13348053,INSPECCION SEMANAL COOLER,SUMINISTRO DE VAPOR,"0,0625",si,si,si,si,si,CUMPLE,"20/5/2024, 16:37:46",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,900069,COOLER TUNEL ENFRIAMIENTO,13348053,INSPECCION SEMANAL COOLER,TABLERO DE POTENCIA Y CONTROL,"0,0625",si,si,si,si,si,CUMPLE,"20/5/2024, 16:37:52",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,900069,COOLER TUNEL ENFRIAMIENTO,13348053,INSPECCION SEMANAL COOLER,ESTADO DE PEINES,"0,0625",si,si,si,si,si,CUMPLE,"20/5/2024, 16:37:57",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,900069,COOLER TUNEL ENFRIAMIENTO,13348053,INSPECCION SEMANAL COOLER,TRANPORTADORES ENTRADA Y SALIDA,"0,0625",si,si,si,si,si,CUMPLE,"20/5/2024, 16:38:06",si,.,.,CUMPLE
LINEA DE ENVASADO TETRA LITRO LINEA 9,829711,ELEVADOR  DE TAPAS,13348205,INSPECCION SEMANAL ELEVADOR TAPAS,ESTADO INYECTORES DE AIRE,"0,0666666667",si,si,si,si,si,CUMPLE,"17/5/2024, 1:39:07",si,.,.,CUMPLE
LINEA DE ENVASADO TETRA LITRO LINEA 9,829711,ELEVADOR  DE TAPAS,13348205,INSPECCION SEMANAL ELEVADOR TAPAS,REVISION POSICIONES DE LEVA,"0,0666666667",si,si,si,si,si,CUMPLE,"17/5/2024, 1:39:24",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,710302,RINSER-ENJUAGADORA BOTELLAS VIDRIO,13348031,INSPECCION SEMANAL RINSER,MOTOR Y CAJA REDUCTORA,"0,0625",si,si,si,si,si,CUMPLE,"16/5/2024, 8:48:09",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,710302,RINSER-ENJUAGADORA BOTELLAS VIDRIO,13348031,INSPECCION SEMANAL RINSER,BOMBA DE AGUA ENJUAGUE,"0,0625",si,si,si,si,si,CUMPLE,"16/5/2024, 8:47:53",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,710302,RINSER-ENJUAGADORA BOTELLAS VIDRIO,13348031,INSPECCION SEMANAL RINSER,TABLERO DE POTENCIA Y CONTROL,"0,0625",si,si,si,si,si,CUMPLE,"16/5/2024, 8:47:59",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,710302,RINSER-ENJUAGADORA BOTELLAS VIDRIO,13348031,INSPECCION SEMANAL RINSER,SISTEMA DE TRANSMISIÓN,"0,0625",si,si,si,si,si,CUMPLE,"16/5/2024, 8:48:17",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,710302,RINSER-ENJUAGADORA BOTELLAS VIDRIO,13348031,INSPECCION SEMANAL RINSER,ALIMENTACIÓN Y RETORNO DE AGUA,"0,0625",si,si,si,si,si,CUMPLE,"16/5/2024, 8:48:24",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,710302,RINSER-ENJUAGADORA BOTELLAS VIDRIO,13348031,INSPECCION SEMANAL RINSER,ESTADO DE PINZAS,"0,0625",si,si,si,si,si,CUMPLE,"16/5/2024, 8:49:42",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,710302,RINSER-ENJUAGADORA BOTELLAS VIDRIO,13348031,INSPECCION SEMANAL RINSER,SENSORES,"0,0625",si,si,si,si,si,CUMPLE,"16/5/2024, 8:49:59",si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,659629,TANQUES DE COMBUSTIBLE,13348075,INSPECCION SEMANAL TANQUE COMBUSTIBLE,MOTOR Y BOMBA DE CALDERA POWER,"0,0833333333",si,si,si,si,si,CUMPLE,"16/5/2024, 22:53:01",si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,659629,TANQUES DE COMBUSTIBLE,13348075,INSPECCION SEMANAL TANQUE COMBUSTIBLE,MOTOR Y BOMBA DE CALDERA CLEVER,"0,0833333333",si,si,si,si,si,CUMPLE,"16/5/2024, 22:53:16",si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,659629,TANQUES DE COMBUSTIBLE,13348075,INSPECCION SEMANAL TANQUE COMBUSTIBLE,ESTADO DEL TANQUE ACPM,"0,0833333333",si,si,si,si,si,CUMPLE,"16/5/2024, 22:55:42",si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,659629,TANQUES DE COMBUSTIBLE,13348075,INSPECCION SEMANAL TANQUE COMBUSTIBLE,VALVULAS DE SALIDA DEL TANQUE,"0,0833333333",si,si,si,si,si,CUMPLE,"16/5/2024, 22:56:32",si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,659629,TANQUES DE COMBUSTIBLE,13348075,INSPECCION SEMANAL TANQUE COMBUSTIBLE,VALVULAS DE BOMBAS DE CALDERAS,"0,0833333333",si,si,si,si,si,CUMPLE,"16/5/2024, 22:56:54",si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,659629,TANQUES DE COMBUSTIBLE,13348075,INSPECCION SEMANAL TANQUE COMBUSTIBLE,TABLER0 DE PONTECIA Y CONTROL,"0,0833333333",si,si,si,si,si,CUMPLE,"16/5/2024, 22:57:23",si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,709721,TANQUE DE SODA CAUSTICA,13348142,INSPECCION SEMANAL TANQUE SODA,MOTOR Y BOMBA CARGA Y DESCARGA DEL DIQUE,"0,0333333333",si,si,si,si,si,CUMPLE,"16/5/2024, 23:07:56",si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,709721,TANQUE DE SODA CAUSTICA,13348142,INSPECCION SEMANAL TANQUE SODA,TUBERIAS DE ENTRADA DE SODA,"0,0333333333",si,si,si,si,si,CUMPLE,"16/5/2024, 23:08:17",si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,709721,TANQUE DE SODA CAUSTICA,13348142,INSPECCION SEMANAL TANQUE SODA,ACOPLE DE MANGUERA DE ENTRADA DE SODA,"0,0333333333",si,si,si,si,si,CUMPLE,"16/5/2024, 23:08:38",si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,709721,TANQUE DE SODA CAUSTICA,13348142,INSPECCION SEMANAL TANQUE SODA,VALVULAS DE ZONA DE DIQUE,"0,0333333333",si,si,si,si,si,CUMPLE,"16/5/2024, 23:09:01",si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,709721,TANQUE DE SODA CAUSTICA,13348142,INSPECCION SEMANAL TANQUE SODA,ESTADO DE TANQUE ALMACENAMIENTO,"0,0333333333",si,si,si,si,si,CUMPLE,"16/5/2024, 23:09:24",si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,709721,TANQUE DE SODA CAUSTICA,13348142,INSPECCION SEMANAL TANQUE SODA,TABLERO DE POTENCIA Y CONTROL,"0,0333333333",si,si,si,si,si,CUMPLE,"16/5/2024, 23:09:44",si,.,.,CUMPLE
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,690027,CHILLER,13348161,INSPECCION SEMANAL CHILLER TETRA L7,ESTRUCTURA,"0,025",si,si,si,si,si,CUMPLE,"21/5/2024, 10:00:47",si,.,.,CUMPLE
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,690027,CHILLER,13348161,INSPECCION SEMANAL CHILLER TETRA L7,COMPRESORES,"0,025",si,si,si,si,si,CUMPLE,"21/5/2024, 10:00:56",si,.,.,CUMPLE
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,690027,CHILLER,13348161,INSPECCION SEMANAL CHILLER TETRA L7,TUBERIAS ,"0,025",si,si,si,si,si,CUMPLE,"21/5/2024, 10:01:05",si,.,.,CUMPLE
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,690027,CHILLER,13348161,INSPECCION SEMANAL CHILLER TETRA L7,REFRIGERANTE,"0,025",si,si,si,si,si,CUMPLE,"21/5/2024, 10:01:14",si,.,.,CUMPLE
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,690027,CHILLER,13348161,INSPECCION SEMANAL CHILLER TETRA L7,CONTROL Y POTENCIA,"0,025",si,si,si,si,si,CUMPLE,"21/5/2024, 10:01:23",si,.,.,CUMPLE
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,690027,CHILLER,13348161,INSPECCION SEMANAL CHILLER TETRA L7,INTERCAMBIADOR,"0,025",si,si,si,si,si,CUMPLE,"21/5/2024, 10:01:33",si,.,.,CUMPLE
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,690027,CHILLER,13348161,INSPECCION SEMANAL CHILLER TETRA L7,BOMBA DE RECIRCULACIÓN,"0,025",si,si,si,si,si,CUMPLE,"21/5/2024, 10:01:42",si,.,.,CUMPLE
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,690027,CHILLER,13348161,INSPECCION SEMANAL CHILLER TETRA L7,VALVULAS,"0,025",si,si,si,si,si,CUMPLE,"21/5/2024, 10:01:52",si,.,.,CUMPLE
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,51955104,ENCARTONADORA,13348073,INSPECCION SEMANAL ENCARTONADORA,BANDAS TRANSPORTADORAS,"0,0090909091",si,si,si,si,si,CUMPLE,"21/5/2024, 10:12:17",si,.,.,CUMPLE
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,51955104,ENCARTONADORA,13348073,INSPECCION SEMANAL ENCARTONADORA,FRENDO DE ENTRADA,"0,0090909091",si,si,si,si,si,CUMPLE,"21/5/2024, 10:12:28",si,.,.,CUMPLE
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,51955104,ENCARTONADORA,13348073,INSPECCION SEMANAL ENCARTONADORA,CARRIL GUIA MOVIL,"0,0090909091",si,si,si,si,si,CUMPLE,"21/5/2024, 10:12:46",si,.,.,CUMPLE
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,51955104,ENCARTONADORA,13348073,INSPECCION SEMANAL ENCARTONADORA,CADENA DE ESTACIONES,"0,0090909091",si,si,si,si,si,CUMPLE,"21/5/2024, 10:12:59",si,.,.,CUMPLE
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,51955104,ENCARTONADORA,13348073,INSPECCION SEMANAL ENCARTONADORA,CHUPAS PARA EL CARTON,"0,0090909091",si,si,si,si,si,CUMPLE,"21/5/2024, 10:13:17",si,.,.,CUMPLE
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,51955104,ENCARTONADORA,13348073,INSPECCION SEMANAL ENCARTONADORA,GUIAS,"0,0090909091",si,si,si,si,si,CUMPLE,"21/5/2024, 10:13:54",si,.,.,CUMPLE
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,51955104,ENCARTONADORA,13348073,INSPECCION SEMANAL ENCARTONADORA,MODULOS DE DISPARO,"0,0090909091",si,si,si,si,si,CUMPLE,"21/5/2024, 10:14:05",si,.,.,CUMPLE
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,51955104,ENCARTONADORA,13348073,INSPECCION SEMANAL ENCARTONADORA,ESTRUCTURA DE MAQUINA,"0,0090909091",si,si,si,si,si,CUMPLE,"21/5/2024, 10:14:18",si,.,.,CUMPLE
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,51955104,ENCARTONADORA,13348073,INSPECCION SEMANAL ENCARTONADORA,SISTEMA ELECTRICO,"0,0090909091",si,si,si,si,si,CUMPLE,"21/5/2024, 10:14:36",si,.,.,CUMPLE
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,51955104,ENCARTONADORA,13348073,INSPECCION SEMANAL ENCARTONADORA,SISTEMA NEUMATICO,"0,0090909091",si,si,si,si,si,CUMPLE,"21/5/2024, 10:14:47",si,.,.,CUMPLE
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,51955104,ENCARTONADORA,13348073,INSPECCION SEMANAL ENCARTONADORA,FOTOCELDAS,"0,0090909091",si,si,si,si,si,CUMPLE,"21/5/2024, 10:15:07",si,.,.,CUMPLE
EQUIPOS PARA PREPARACION JUGOS HIT,900072,SISTEMA B (RECONSTITUCION JUGO),13348035,INSPECCION SEMANAL SISTEMA B,TABLERO ELÉCTRICO,"0,0111111111",si,si,si,si,si,CUMPLE,"20/5/2024, 17:12:44",si,.,.,CUMPLE
EQUIPOS PARA PREPARACION JUGOS HIT,900072,SISTEMA B (RECONSTITUCION JUGO),13348035,INSPECCION SEMANAL SISTEMA B,MOTORES Y BOMBAS,"0,0111111111",si,si,si,si,si,CUMPLE,"20/5/2024, 17:12:57",si,.,.,CUMPLE
EQUIPOS PARA PREPARACION JUGOS HIT,900072,SISTEMA B (RECONSTITUCION JUGO),13348035,INSPECCION SEMANAL SISTEMA B,SISTEMA ELÉCTRICO,"0,0111111111",si,si,si,si,si,CUMPLE,"20/5/2024, 17:13:11",si,.,.,CUMPLE
EQUIPOS PARA PREPARACION JUGOS HIT,900072,SISTEMA B (RECONSTITUCION JUGO),13348035,INSPECCION SEMANAL SISTEMA B,SISTEMA NEUMÁTICO,"0,0111111111",si,si,si,si,si,CUMPLE,"20/5/2024, 17:13:20",si,.,.,CUMPLE
EQUIPOS PARA PREPARACION JUGOS HIT,900072,SISTEMA B (RECONSTITUCION JUGO),13348035,INSPECCION SEMANAL SISTEMA B,VÁLVULAS NEUMÁTICAS,"0,0111111111",si,si,si,si,si,CUMPLE,"20/5/2024, 17:13:33",si,.,.,CUMPLE
EQUIPOS PARA PREPARACION JUGOS HIT,900072,SISTEMA B (RECONSTITUCION JUGO),13348035,INSPECCION SEMANAL SISTEMA B,AGITADORES,"0,0111111111",si,si,si,si,si,CUMPLE,"20/5/2024, 17:13:51",si,.,.,CUMPLE
EQUIPOS PARA PREPARACION JUGOS HIT,900072,SISTEMA B (RECONSTITUCION JUGO),13348035,INSPECCION SEMANAL SISTEMA B,TUBERÍAS,"0,0111111111",si,si,si,si,si,CUMPLE,"20/5/2024, 17:14:04",si,.,.,CUMPLE
EQUIPOS PARA PREPARACION JUGOS HIT,900072,SISTEMA B (RECONSTITUCION JUGO),13348035,INSPECCION SEMANAL SISTEMA B,EQUIPOS DE INSTRUMENTACIÓN,"0,0111111111",si,si,si,si,si,CUMPLE,"20/5/2024, 17:14:27",si,.,.,CUMPLE
EQUIPOS PARA PREPARACION JUGOS HIT,900072,SISTEMA B (RECONSTITUCION JUGO),13348035,INSPECCION SEMANAL SISTEMA B,TANQUES B1 Y B2,"0,0111111111",si,si,si,si,si,CUMPLE,"20/5/2024, 17:14:40",si,.,.,CUMPLE
EQUIPOS PARA PREPARACION JUGOS HIT,900073,SISTEMA C (DISOLUCION AZUCAR),13348037,INSPECCION SEMANAL SISTEMA C,TABLERO ELÉCTRICO,"0,0111111111",si,si,si,si,si,CUMPLE,"20/5/2024, 17:28:29",si,.,.,CUMPLE
EQUIPOS PARA PREPARACION JUGOS HIT,900073,SISTEMA C (DISOLUCION AZUCAR),13348037,INSPECCION SEMANAL SISTEMA C,MOTORES Y BOMBAS,"0,0111111111",si,si,si,si,si,CUMPLE,"20/5/2024, 17:28:36",si,.,.,CUMPLE
EQUIPOS PARA PREPARACION JUGOS HIT,900073,SISTEMA C (DISOLUCION AZUCAR),13348037,INSPECCION SEMANAL SISTEMA C,AGITADORES,"0,0111111111",si,si,si,si,si,CUMPLE,"20/5/2024, 17:28:44",si,.,.,CUMPLE
EQUIPOS PARA PREPARACION JUGOS HIT,900073,SISTEMA C (DISOLUCION AZUCAR),13348037,INSPECCION SEMANAL SISTEMA C,SISTEMA NEUMÁTICO,"0,0111111111",si,si,si,si,si,CUMPLE,"20/5/2024, 17:28:57",si,.,.,CUMPLE
EQUIPOS PARA PREPARACION JUGOS HIT,900073,SISTEMA C (DISOLUCION AZUCAR),13348037,INSPECCION SEMANAL SISTEMA C,TUBERÍAS,"0,0111111111",si,si,si,si,si,CUMPLE,"20/5/2024, 17:29:13",si,.,.,CUMPLE
EQUIPOS PARA PREPARACION JUGOS HIT,900073,SISTEMA C (DISOLUCION AZUCAR),13348037,INSPECCION SEMANAL SISTEMA C,EQUIPOS DE INSTRUMENTACIÓN,"0,0111111111",si,si,si,si,si,CUMPLE,"20/5/2024, 17:29:35",si,.,.,CUMPLE
EQUIPOS PARA PREPARACION JUGOS HIT,900073,SISTEMA C (DISOLUCION AZUCAR),13348037,INSPECCION SEMANAL SISTEMA C,INTERCAMBIADOR DE CALOR,"0,0111111111",si,si,si,si,si,CUMPLE,"20/5/2024, 17:29:48",si,.,.,CUMPLE
EQUIPOS PARA PREPARACION JUGOS HIT,900073,SISTEMA C (DISOLUCION AZUCAR),13348037,INSPECCION SEMANAL SISTEMA C,ESTRUCTURA,"0,0111111111",si,si,si,si,si,CUMPLE,"20/5/2024, 17:29:57",si,.,.,CUMPLE
EQUIPOS PARA PREPARACION JUGOS HIT,900073,SISTEMA C (DISOLUCION AZUCAR),13348037,INSPECCION SEMANAL SISTEMA C,TANQUES C1 Y C2,"0,0111111111",si,si,si,si,si,CUMPLE,"20/5/2024, 17:30:10",si,.,.,CUMPLE
EQUIPOS PARA PREPARACION JUGOS HIT,900074,SISTEMA D (MEZCLA JUGO),13348039,INSPECCION SEMANAL SISTEMA D,TABLERO ELÉCTRICO,"0,0125",si,si,si,si,si,CUMPLE,"16/5/2024, 21:02:42",si,.,.,CUMPLE
EQUIPOS PARA PREPARACION JUGOS HIT,900074,SISTEMA D (MEZCLA JUGO),13348039,INSPECCION SEMANAL SISTEMA D,MOTORES Y BOMBAS,"0,0125",si,si,si,si,si,CUMPLE,"16/5/2024, 21:02:59",si,.,.,CUMPLE
EQUIPOS PARA PREPARACION JUGOS HIT,900074,SISTEMA D (MEZCLA JUGO),13348039,INSPECCION SEMANAL SISTEMA D,AGITADORES,"0,0125",si,si,si,si,si,CUMPLE,"16/5/2024, 21:04:00",si,.,.,CUMPLE
EQUIPOS PARA PREPARACION JUGOS HIT,900074,SISTEMA D (MEZCLA JUGO),13348039,INSPECCION SEMANAL SISTEMA D,SISTEMA NEUMÁTICO,"0,0125",si,si,si,si,si,CUMPLE,"16/5/2024, 21:04:08",si,.,.,CUMPLE
EQUIPOS PARA PREPARACION JUGOS HIT,900074,SISTEMA D (MEZCLA JUGO),13348039,INSPECCION SEMANAL SISTEMA D,TUBERÍAS,"0,0125",si,si,si,si,si,CUMPLE,"16/5/2024, 21:04:24",si,.,.,CUMPLE
EQUIPOS PARA PREPARACION JUGOS HIT,900074,SISTEMA D (MEZCLA JUGO),13348039,INSPECCION SEMANAL SISTEMA D,EQUIPOS DE INSTRUMENTACIÓN,"0,0125",si,si,si,si,si,CUMPLE,"16/5/2024, 21:05:01",si,.,.,CUMPLE
EQUIPOS PARA PREPARACION JUGOS HIT,900074,SISTEMA D (MEZCLA JUGO),13348039,INSPECCION SEMANAL SISTEMA D,SISTEMA ELÉCTRICO GENERAL,"0,0125",si,si,si,si,si,CUMPLE,"16/5/2024, 21:05:05",si,.,.,CUMPLE
EQUIPOS PARA PREPARACION JUGOS HIT,900074,SISTEMA D (MEZCLA JUGO),13348039,INSPECCION SEMANAL SISTEMA D,TANQUES D1 Y D2,"0,0125",si,si,si,si,si,CUMPLE,"16/5/2024, 21:05:09",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,900067,LLENADORA,13348043,INSPECCION SEMANAL LLENADORA,MANÓMETRO Y TERMÓMETRO,"0,0769230769",si,si,si,si,si,CUMPLE,"15/5/2024, 13:06:42",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,900067,LLENADORA,13348043,INSPECCION SEMANAL LLENADORA,JUNTA ROTATIVA,"0,0769230769",si,si,si,si,si,CUMPLE,"15/5/2024, 13:06:48",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,900067,LLENADORA,13348043,INSPECCION SEMANAL LLENADORA,TABLERO DE POTENCIA Y CONTROL,"0,0769230769",si,si,si,si,si,CUMPLE,"15/5/2024, 13:06:53",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,900067,LLENADORA,13348043,INSPECCION SEMANAL LLENADORA,SISTEMA NEUMÁTICO,"0,0769230769",si,si,si,si,si,CUMPLE,"15/5/2024, 13:07:01",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,900067,LLENADORA,13348043,INSPECCION SEMANAL LLENADORA,"TUBERÍAS, MANGUERAS Y TANQUES","0,0769230769",si,si,si,si,si,CUMPLE,"15/5/2024, 13:07:06",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,900067,LLENADORA,13348043,INSPECCION SEMANAL LLENADORA,"MOTORES, REDUCTORES Y BOMBAS","0,0769230769",si,si,si,si,si,CUMPLE,"15/5/2024, 13:07:14",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,900067,LLENADORA,13348043,INSPECCION SEMANAL LLENADORA,RODAMIENTOS,"0,0769230769",si,si,si,si,si,CUMPLE,"15/5/2024, 13:07:18",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,900067,LLENADORA,13348043,INSPECCION SEMANAL LLENADORA,VÁLVULAS,"0,0769230769",si,si,si,si,si,CUMPLE,"15/5/2024, 13:07:23",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,900067,LLENADORA,13348043,INSPECCION SEMANAL LLENADORA,BANDAS DE TRANSMISIÓN,"0,0769230769",si,si,si,si,si,CUMPLE,"15/5/2024, 13:07:27",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,900067,LLENADORA,13348043,INSPECCION SEMANAL LLENADORA,SISTEMA DE ELEVACIÓN,"0,0769230769",si,si,si,si,si,CUMPLE,"15/5/2024, 13:07:46",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,900067,LLENADORA,13348043,INSPECCION SEMANAL LLENADORA,TRANSPORTADOR CTT,"0,0769230769",si,si,si,si,si,CUMPLE,"15/5/2024, 13:47:33",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,900067,LLENADORA,13348043,INSPECCION SEMANAL LLENADORA,TRANSMISIÓN PRINCIPAL,"0,0769230769",si,si,si,si,si,CUMPLE,"15/5/2024, 13:20:33",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,900067,LLENADORA,13348043,INSPECCION SEMANAL LLENADORA,ESTRUCTURA GENERAL MÁQUINA,"0,0769230769",si,si,si,si,si,CUMPLE,"15/5/2024, 13:20:38",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,900068,CORONADORA,13348047,INSPECCION SEMANAL CORONADORA,JUEGOS DE MANEJO,"0,05",si,si,si,si,si,CUMPLE,"15/5/2024, 13:13:34",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,900068,CORONADORA,13348047,INSPECCION SEMANAL CORONADORA,CORONADORES,"0,05",si,si,si,si,si,CUMPLE,"15/5/2024, 13:13:44",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,900068,CORONADORA,13348047,INSPECCION SEMANAL CORONADORA,TABLERO DE POTENCIA Y CONTROL,"0,05",si,si,si,si,si,CUMPLE,"15/5/2024, 13:14:16",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,900068,CORONADORA,13348047,INSPECCION SEMANAL CORONADORA,TRANSMISIÓN Y REDUCTOR PRINCIPAL,"0,05",si,si,si,si,si,CUMPLE,"15/5/2024, 13:14:49",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,900068,CORONADORA,13348047,INSPECCION SEMANAL CORONADORA,SISTEMA NEUMÁTICO,"0,05",si,si,si,si,si,CUMPLE,"15/5/2024, 13:15:01",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,900068,CORONADORA,13348047,INSPECCION SEMANAL CORONADORA,VOLTEADOR DE TAPA,"0,05",si,si,si,si,si,CUMPLE,"15/5/2024, 13:15:06",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,900068,CORONADORA,13348047,INSPECCION SEMANAL CORONADORA,AMORTIGUADORES,"0,05",si,si,si,si,si,CUMPLE,"15/5/2024, 13:15:40",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,900068,CORONADORA,13348047,INSPECCION SEMANAL CORONADORA,SENSORES,"0,05",si,si,si,si,si,CUMPLE,"15/5/2024, 13:15:53",si,.,.,CUMPLE
