Línea,Código Equipo,Equipo,Orden,Desc. Orden,Descripción,Completado,Observaciones,Fecha Programada,Duración,revisado tiempo,revisado presupuesto,revisado repuestos,revisado repuestos programador,aprobacion programador,correo de programador,correo de planeador,imagen_observacion
TRATAMIENTO DE AGUA ENVASADO GASEOSAS,70961522,FILTRO DE CARBON,13348902,INSPECCCION GRAL SEMANAL FILTROS CARBON,sin especificar,si,CUMPLE,"7/5/2024, 18:17:01","0,1",si,si,si,si,si,.,.,CUMPLE
LINEA DE ENVASADO NRO 10 TETRA,900253,TRANSPORTADOR DE CAJAS,13348903,Inspec. gneral semnal transp. cajas,sin especificar,si,CUMPLE,"16/5/2024, 9:16:01","0,1",si,si,si,si,,.,.,CUMPLE
LINEA DE ENVASADO NRO 10 TETRA,900253,TRANSPORTADOR DE CAJAS,13348904,Inspec. gneral semnal transp. cajas,sin especificar,si,CUMPLE,"16/5/2024, 9:16:12","0,1",si,si,si,si,,.,.,CUMPLE
LINEA DE ENVASADO NRO 10 TETRA,900254,SISTEMA LUBRICACION TRANSPORTADORES,13348906,Inspec.gneral semnal sistema lubricacion,sin especificar,si,CUMPLE,"16/5/2024, 9:16:26","0,1",si,si,si,si,,.,.,CUMPLE
LINEA DE ENVASADO NRO 10 TETRA,900254,SISTEMA LUBRICACION TRANSPORTADORES,13348907,Inspec.gneral semnal sistema lubricacion,sin especificar,si,CUMPLE,"16/5/2024, 9:16:32","0,1",si,si,si,si,,.,.,CUMPLE
EQUIPOS PARA  PREPARACION DE JARABE,698426,PASTEURIZADOR DE PLACAS TETRA C8,13348908,INSPECCCION GRAL SEMANAL INTERCAMBIADOR,sin especificar,si,CUMPLE,"7/5/2024, 14:03:20","0,1",,,,,si,.,.,CUMPLE
EQUIPOS PARA  PREPARACION DE JARABE,698426,PASTEURIZADOR DE PLACAS TETRA C8,13348909,INSPECCCION GRAL SEMANAL INTERCAMBIADOR,sin especificar,si,CUMPLE,"7/5/2024, 14:02:28","0,1",,,,,si,.,.,CUMPLE
LINEA DE ENVASADO NRO 10 TETRA,589637,CODIFICADOR,13348910,Inspec. gneral semnal codificador,sin especificar,si,CUMPLE,"16/5/2024, 9:16:48","0,1",,,,,,.,.,CUMPLE
LINEA DE ENVASADO NRO 10 TETRA,589637,CODIFICADOR,13348911,Inspec. gneral semnal codificador,sin especificar,si,CUMPLE,"16/5/2024, 9:16:52","0,1",si,si,si,si,,.,.,CUMPLE
TRATAMIENTO DE AGUA ENVASADO GASEOSAS,70965213,SUAVIZADORES,13348912,INSPECCCION GRAL SEMANAL SUAVIZADORES,sin especificar,si,CUMPLE,"7/5/2024, 18:09:11","0,1",si,si,si,si,si,.,.,CUMPLE
TRATAMIENTO DE AGUA ENVASADO GASEOSAS,70965213,SUAVIZADORES,13348913,INSPECCCION GRAL SEMANAL SUAVIZADORES,sin especificar,si,CUMPLE,"7/5/2024, 18:09:00","0,1",si,si,si,si,si,.,.,CUMPLE
TRATAMIENTO DE AGUA ENVASADO GASEOSAS,70946563,EQUIPO TRATAMIENTO DE LODOS,13348915,INSPECCCION GRAL SEMANAL TRATAMIENTO LOD,sin especificar,si,CUMPLE,"7/5/2024, 18:08:40","0,1",si,si,si,si,si,.,.,CUMPLE
TRATAMIENTO DE AGUA ENVASADO GASEOSAS,70946563,EQUIPO TRATAMIENTO DE LODOS,13348916,INSPECCCION GRAL SEMANAL TRATAMIENTO LOD,sin especificar,si,CUMPLE,"7/5/2024, 18:08:33","0,1",si,si,si,si,si,.,.,CUMPLE
TRATAMIENTO DE AGUA ENVASADO GASEOSAS,70946561,EQUIPO GENERADOR DE OZONO,13348917,INSPECCCION GRAL SEMANAL EQUIPO OZONO,sin especificar,si,CUMPLE,"7/5/2024, 18:08:25","0,1",si,si,si,si,si,.,.,CUMPLE
TRATAMIENTO DE AGUA ENVASADO GASEOSAS,70946561,EQUIPO GENERADOR DE OZONO,13348918,INSPECCCION GRAL SEMANAL EQUIPO OZONO,sin especificar,si,CUMPLE,"7/5/2024, 18:08:20","0,1",si,si,si,si,si,.,.,CUMPLE
TRATAMIENTO DE AGUA ENVASADO GASEOSAS,70946562,EQUIPO GENERADOR DE OXIGENO,13348919,INSPECCCION GRAL SEMANAL GENERADOR OXIGE,sin especificar,si,CUMPLE,"7/5/2024, 18:08:13","0,1",si,si,si,si,si,.,.,CUMPLE
TRATAMIENTO DE AGUA ENVASADO GASEOSAS,70946562,EQUIPO GENERADOR DE OXIGENO,13348920,INSPECCCION GRAL SEMANAL GENERADOR OXIGE,sin especificar,si,CUMPLE,"7/5/2024, 18:08:07","0,1",si,si,si,si,si,.,.,CUMPLE
LINEA DE ENVASADO NRO 3    PET,820077,ETIQUETADORA DE MANGA,13348921,Inspec. gneral semnal etiquetadora manga,sin especificar,si,CUMPLE,"8/5/2024, 6:46:10","0,1",si,si,si,si,,.,.,CUMPLE
LINEA DE ENVASADO NRO 3    PET,820077,ETIQUETADORA DE MANGA,13348922,Inspec. gneral semnal etiquetadora manga,sin especificar,si,CUMPLE,"8/5/2024, 6:46:38","0,1",si,si,si,si,,.,.,CUMPLE
EQUIPOS PARA PREPARACION JUGOS HIT,70946527,TANQUE DISOLUCION LECHE,13348925,INSPECCCION GRAL SEMANAL TK DISOLUTOR LE,sin especificar,si,CUMPLE,"21/5/2024, 12:20:06","0,1",,,,,,.,.,CUMPLE
EQUIPOS PARA PREPARACION JUGOS HIT,70946527,TANQUE DISOLUCION LECHE,13348926,INSPECCCION GRAL SEMANAL TK DISOLUTOR LE,sin especificar,si,CUMPLE,"21/5/2024, 12:20:17","0,1",,,,,,.,.,CUMPLE
LINEA DE ENVASADO  PET N.R. KRONES,900132,CODIFICADOR,13348930,Inspec. general semanal codificador,sin especificar,si,CUMPLE,"13/5/2024, 15:33:20","0,1",,,,,,.,.,CUMPLE
LINEA DE ENVASADO  PET N.R. KRONES,900132,CODIFICADOR,13348931,Inspec. general semanal codificador,sin especificar,si,CUMPLE,"22/5/2024, 6:40:18","0,1",,,,,,.,.,CUMPLE
LINEA DE ENVASADO NRO 3    PET,739535,TUNEL DE CALENTAMIENTO ETIQUETADORA,13348932,Inspec. general semanal Tunel Cal,sin especificar,si,CUMPLE,"8/5/2024, 7:09:26","0,1",,,,,si,.,.,CUMPLE
LINEA DE ENVASADO NRO 3    PET,739535,TUNEL DE CALENTAMIENTO ETIQUETADORA,13348933,Inspec. general semanal Tunel Cal,sin especificar,si,CUMPLE,"8/5/2024, 7:09:38","0,1",si,si,si,si,si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,70946531,TANQUE ALMACENAMIENTO VERTICAL ACPM,13348934,INSPECCCION GRAL SEMANAL TANQUE ACPM,sin especificar,si,CUMPLE,"20/5/2024, 14:55:30","0,1",,,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,70946531,TANQUE ALMACENAMIENTO VERTICAL ACPM,13348935,INSPECCCION GRAL SEMANAL TANQUE ACPM,sin especificar,si,CUMPLE,"20/5/2024, 14:55:35","0,1",,,,,,.,.,CUMPLE
LINEA DE ENVASADO NRO 3    PET,820078,ETIQUETADORA CONTIROLL HS,13348936,Inspec. general semanal etiquetadora env,sin especificar,si,CUMPLE,"8/5/2024, 6:46:48","0,1",si,si,si,si,,.,.,CUMPLE
LINEA DE ENVASADO NRO 3    PET,820078,ETIQUETADORA CONTIROLL HS,13348937,Inspec. general semanal etiquetadora env,sin especificar,si,CUMPLE,"8/5/2024, 6:46:57","0,1",si,si,si,si,,.,.,CUMPLE
LINEA DE ENVASADO NRO 2    VIDRIO 300 NR,820083,ETIQUETADORA ROTATIVA,13348939,inspeccion general semanal etiquetadora,sin especificar,si,CUMPLE,"11/5/2024, 3:50:12","0,1",,,,,si,.,.,CUMPLE
LINEA DE ENVASADO NRO 2    VIDRIO 300 NR,820083,ETIQUETADORA ROTATIVA,13348940,inspeccion general semanal etiquetadora,sin especificar,si,CUMPLE,"11/5/2024, 3:50:31","0,1",,,,,si,.,.,CUMPLE
LINEA DE ENVASADO NRO 1    PET,900156,ENVOLVEDOR,13348944,INSPECC. GENERAL SEMANAL ENVOLVEDOR,sin especificar,si,CUMPLE,"13/5/2024, 14:46:41","0,1",,,,,si,.,.,CUMPLE
LINEA DE ENVASADO NRO 1    PET,900156,ENVOLVEDOR,13348945,INSPECC. GENERAL SEMANAL ENVOLVEDOR,sin especificar,si,CUMPLE,"13/5/2024, 14:46:48","0,1",,,,,si,.,.,CUMPLE
EQUIPOS PARA PREPARACION JUGOS HIT,90011601,TETRA THERM ASEPTIC FLEX,13348946,INSPECCCION GRAL SEMANAL PASTER TETRAFLE,sin especificar,si,CUMPLE,"21/5/2024, 12:03:28","0,1",,,,,,.,.,CUMPLE
EQUIPOS PARA PREPARACION JUGOS HIT,90011601,TETRA THERM ASEPTIC FLEX,13348947,INSPECCCION GRAL SEMANAL PASTER TETRAFLE,sin especificar,si,CUMPLE,"21/5/2024, 12:03:39","0,1",,,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,670015,PLANTA ELECTRICA (AG. LA MESA),13348948,INSPECCCION GRAL SEMANAL PLANTA ELECTRIC,sin especificar,,,,"0,1",,,,,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,670015,PLANTA ELECTRICA (AG. LA MESA),13348949,INSPECCCION GRAL SEMANAL PLANTA ELECTRIC,sin especificar,,,,"0,1",,,,,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,670016,PLANTA ELECTRICA (AG. VILLETA),13348950,INSPECCCION GRAL SEMANAL PLANTA ELECTRIC,sin especificar,,,,"0,1",,,,,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,670016,PLANTA ELECTRICA (AG. VILLETA),13348951,INSPECCCION GRAL SEMANAL PLANTA ELECTRIC,sin especificar,,,,"0,1",,,,,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,679328,PLANTA ELECTRICA (AG. MADRID),13348952,INSPECCCION GRAL SEMANAL PLANTA ELECTRIC,sin especificar,,,,"0,1",,,,,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,679328,PLANTA ELECTRICA (AG. MADRID),13348953,INSPECCCION GRAL SEMANAL PLANTA ELECTRIC,sin especificar,,,,"0,1",,,,,,,,
EQUIPOS PARA  PREPARACION DE JARABE,829006,TETRA ALMIX,13348954,INSPECCCION GRAL SEMANAL TETRA ALMIX,sin especificar,si,CUMPLE,"7/5/2024, 14:03:12","0,1",,,,,si,.,.,CUMPLE
EQUIPOS PARA  PREPARACION DE JARABE,829006,TETRA ALMIX,13348955,INSPECCCION GRAL SEMANAL TETRA ALMIX,sin especificar,si,CUMPLE,"7/5/2024, 14:02:44","0,1",,,,,si,.,.,CUMPLE
EQUIPOS PARA  PREPARACION DE JARABE,829009,TETRA ALBRIX,13348956,INSPECCCION GRAL SEMANAL TETRA ALBRIX,sin especificar,si,CUMPLE,"7/5/2024, 14:01:37","0,1",,,,,si,.,.,CUMPLE
EQUIPOS PARA  PREPARACION DE JARABE,829009,TETRA ALBRIX,13348957,INSPECCCION GRAL SEMANAL TETRA ALBRIX,sin especificar,si,CUMPLE,"7/5/2024, 14:01:24","0,1",,,,,si,.,.,CUMPLE
LINEA DE ENVASADO NRO 8 TETRA,548780,ENCARTONADORA CBP32,13348963,Inspec. general semanal encartonadora,sin especificar,,,,"0,1",,,,,,,,
LINEA DE ENVASADO NRO 8 TETRA,548780,ENCARTONADORA CBP32,13348964,Inspec. general semanal encartonadora,sin especificar,,,,"0,1",,,,,,,,
LINEA DE ENVASADO NRO 8 TETRA,589649,CODIFICADOR DOMINO A300,13348966,INSPECCCION GRAL SEMANAL CODIFICADOR L-8,sin especificar,,,,"0,1",,,,,,,,
LINEA DE ENVASADO NRO 8 TETRA,589649,CODIFICADOR DOMINO A300,13348967,INSPECCCION GRAL SEMANAL CODIFICADOR L-8,sin especificar,,,,"0,1",,,,,,,,
LINEA DE ENVASADO NRO 8 TETRA,728582,LLENADORA A3/COMPACTFLEX,13348969,INSPECCCION GRAL SEMANAL LLENADORA,sin especificar,,,,"0,1",,,,,,,,
LINEA DE ENVASADO NRO 8 TETRA,728582,LLENADORA A3/COMPACTFLEX,13348970,INSPECCCION GRAL SEMANAL LLENADORA,sin especificar,,,,"0,1",,,,,,,,
LINEA DE ENVASADO NRO 8 TETRA,829859,ACUMULADOR HELIX,13348972,INSPECCCION GRAL SEMANAL ACUMULADOR HELI,sin especificar,,,,"0,1",,,,,,,,
LINEA DE ENVASADO NRO 8 TETRA,829859,ACUMULADOR HELIX,13348973,INSPECCCION GRAL SEMANAL ACUMULADOR HELI,sin especificar,,,,"0,1",,,,,,,,
LINEA DE ENVASADO NRO 8 TETRA,829860,TRANSPORTADORES DE ENVASES,13348975,INSPECCCION GRAL SEMANAL TRANS DE ENVASE,sin especificar,,,,"0,1",,,,,,,,
LINEA DE ENVASADO NRO 8 TETRA,829860,TRANSPORTADORES DE ENVASES,13348976,INSPECCCION GRAL SEMANAL TRANS DE ENVASE,sin especificar,,,,"0,1",,,,,,,,
LINEA DE ENVASADO NRO 8 TETRA,829861,SISTEMA LUBRICACION TRANSPORTADORES,13348978,INSPECCCION GRAL SEMANAL SIST LUBRICACIO,sin especificar,,,,"0,1",,,,,,,,
LINEA DE ENVASADO NRO 8 TETRA,829861,SISTEMA LUBRICACION TRANSPORTADORES,13348979,INSPECCCION GRAL SEMANAL SIST LUBRICACIO,sin especificar,,,,"0,1",,,,,,,,
LINEA DE ENVASADO NRO 8 TETRA,538688,APLICADOR DE PITILLOS,13348980,Inspec. gneral semnal aplicador pitillos,sin especificar,,,,"0,1",,,,,,,,
LINEA DE ENVASADO NRO 8 TETRA,538688,APLICADOR DE PITILLOS,13348981,Inspec. gneral semnal aplicador pitillos,sin especificar,,,,"0,1",,,,,,,,
LINEA DE ENVASADO NRO 2    VIDRIO 300 NR,589645,CODIFICADOR,13348985,Inspec. general semanal codificador,sin especificar,si,CUMPLE,"11/5/2024, 3:50:43","0,1",,,,,si,.,.,CUMPLE
LINEA DE ENVASADO NRO 2    VIDRIO 300 NR,589645,CODIFICADOR,13348986,Inspec. general semanal codificador,sin especificar,si,CUMPLE,"11/5/2024, 3:51:12","0,1",si,si,si,si,si,.,.,CUMPLE
LINEA DE ENVASADO NRO 1    PET,589674,CODIFICADOR L1,13348987,INSPECCION SEMANAL CODIFICADOR LASER L-1,sin especificar,si,CUMPLE,"13/5/2024, 14:46:57","0,1",,,,,si,.,.,CUMPLE
LINEA DE ENVASADO NRO 1    PET,589674,CODIFICADOR L1,13348988,INSPECCION SEMANAL CODIFICADOR LASER L-1,sin especificar,si,CUMPLE,"13/5/2024, 14:47:00","0,1",,,,,si,.,.,CUMPLE
LINEA DE ENVASADO NRO 3    PET,589675,CODIFICADOR L3,13348989,INSPECCION SEMANAL CODIFICADOR LASER L-3,sin especificar,,,,"0,1",,,,,,,,
LINEA DE ENVASADO NRO 3    PET,589675,CODIFICADOR L3,13348990,INSPECCION SEMANAL CODIFICADOR LASER L-3,sin especificar,,,,"0,1",,,,,,,,
LINEA DE ENVASADO NRO 4    PET,589676,CODIFICADOR L4,13348991,INSPECCION SEMANAL CODIFICADOR LASER L-4,sin especificar,si,CUMPLE,"15/5/2024, 21:51:00","0,1",si,si,si,si,si,.,.,CUMPLE
LINEA DE ENVASADO NRO 4    PET,589676,CODIFICADOR L4,13348992,INSPECCION SEMANAL CODIFICADOR LASER L-4,sin especificar,si,CUMPLE,"15/5/2024, 21:51:07","0,1",si,si,si,si,si,.,.,CUMPLE
LINEA DE ENVASADO  PET N.R. KRONES,589677,CODIFICADOR L5,13348993,INSPECCION SEMANAL CODIFICADOR LASER L-5,sin especificar,si,CUMPLE,"13/5/2024, 15:31:40","0,1",,,,,,.,.,CUMPLE
LINEA DE ENVASADO  PET N.R. KRONES,589677,CODIFICADOR L5,13348994,INSPECCION SEMANAL CODIFICADOR LASER L-5,sin especificar,si,CUMPLE,"22/5/2024, 6:40:32","0,1",,,,,,.,.,CUMPLE
LINEA DE ENVASADO NRO 3    PET,820168,SECADOR DE BOTELLAS,13348996,Insp. general semanal secador bot. L-3,sin especificar,,,,"0,1",,,,,,,,
LINEA DE ENVASADO NRO 3    PET,820168,SECADOR DE BOTELLAS,13348997,Insp. general semanal secador bot. L-3,sin especificar,,,,"0,1",,,,,,,,
LINEA DE ENVASADO NRO 3    PET,829886,TRANSPORTADOR AEREO DE BOTELLAS,13348999,Insp. semanal trasnp. aereo,sin especificar,,,,"0,1",,,,,,,,
LINEA DE ENVASADO NRO 3    PET,829886,TRANSPORTADOR AEREO DE BOTELLAS,13349000,Insp. semanal trasnp. aereo,sin especificar,,,,"0,1",,,,,,,,
LINEA DE ENVASADO NRO 3    PET,829887,TRANSPORTADOR BOTELLAS,13349001,Inspec. general semanal transp. botellas,sin especificar,si,CUMPLE,"8/5/2024, 7:09:42","0,1",,,,,si,.,.,CUMPLE
LINEA DE ENVASADO NRO 3    PET,829887,TRANSPORTADOR BOTELLAS,13349002,Inspec. general semanal transp. botellas,sin especificar,si,CUMPLE,"8/5/2024, 7:09:48","0,1",,,,,si,.,.,CUMPLE
LINEA DE ENVASADO NRO 3    PET,579106,PALETIZADORA,13349005,INSP. GENERAL SEMANAL,sin especificar,si,CUMPLE,"9/5/2024, 2:42:11","0,1",si,si,si,si,si,.,.,CUMPLE
LINEA DE ENVASADO NRO 3    PET,579106,PALETIZADORA,13349006,INSP. GENERAL SEMANAL,sin especificar,si,CUMPLE,"9/5/2024, 2:43:21","0,1",si,si,si,si,si,.,.,CUMPLE
LINEA DE ENVASADO NRO 3    PET,820094,ENVOLVEDOR ESTIBAS,13349007,inspecc. general semanal envolvedor l-3,sin especificar,si,CUMPLE,"11/5/2024, 3:32:33","0,1",si,si,si,si,si,.,.,CUMPLE
LINEA DE ENVASADO NRO 3    PET,820094,ENVOLVEDOR ESTIBAS,13349008,inspecc. general semanal envolvedor l-3,sin especificar,si,CUMPLE,"11/5/2024, 3:32:49","0,1",,,,,si,.,.,CUMPLE
LINEA DE ENVASADO NRO 3    PET,829888,TRANSPORTADOR DE CAJAS,13349009,Inspec. general semanal transp. paquetes,sin especificar,si,CUMPLE,"8/5/2024, 7:09:52","0,1",,,,,si,.,.,CUMPLE
LINEA DE ENVASADO NRO 3    PET,829888,TRANSPORTADOR DE CAJAS,13349010,Inspec. general semanal transp. paquetes,sin especificar,si,CUMPLE,"8/5/2024, 7:09:57","0,1",,,,,si,.,.,CUMPLE
LINEA DE ENVASADO NRO 3    PET,829889,TRANSPORTADOR DE ESTIBAS,13349011,Inspec. general semanal transp. palet,sin especificar,si,CUMPLE,"8/5/2024, 7:10:04","0,1",,,,,si,.,.,CUMPLE
LINEA DE ENVASADO NRO 3    PET,829889,TRANSPORTADOR DE ESTIBAS,13349012,Inspec. general semanal transp. palet,sin especificar,si,CUMPLE,"8/5/2024, 7:10:08","0,1",,,,,si,.,.,CUMPLE
LINEA DE ENVASADO NRO 9  TETRA,519566,LLENADORA A3/FLEX,13349015,Inspec. general semanal llenadora tetra,sin especificar,,,,"0,1",si,si,si,si,,,,
LINEA DE ENVASADO NRO 9  TETRA,519566,LLENADORA A3/FLEX,13349016,Inspec. general semanal llenadora tetra,sin especificar,,,,"0,1",si,si,si,si,,,,
LINEA DE ENVASADO NRO 9  TETRA,589691,CODIFICADOR DOMINO A520i,13349017,Inspec. gneral semanal codificador,sin especificar,si,CUMPLE,"6/5/2024, 15:23:55","0,1",si,si,si,si,si,.,.,CUMPLE
LINEA DE ENVASADO NRO 9  TETRA,589691,CODIFICADOR DOMINO A520i,13349018,Inspec. gneral semanal codificador,sin especificar,si,CUMPLE,"6/5/2024, 15:24:05","0,1",si,si,si,si,si,.,.,CUMPLE
LINEA DE ENVASADO NRO 9  TETRA,710326,ENCARTONADORA CP-32,13349019,Inspec. general semanal encartonadora,sin especificar,si,CUMPLE,"6/5/2024, 15:24:12","0,1",,,,,si,.,.,CUMPLE
LINEA DE ENVASADO NRO 9  TETRA,710326,ENCARTONADORA CP-32,13349020,Inspec. general semanal encartonadora,sin especificar,si,CUMPLE,"6/5/2024, 15:24:16","0,1",,,,,si,.,.,CUMPLE
LINEA DE ENVASADO NRO 9  TETRA,739520,APLICADOR DE TAPA Helicap27,13349021,INSPECCCION GRAL SEMANAL APLICADOR TAPA,sin especificar,si,CUMPLE,"6/5/2024, 15:24:30","0,1",,,,,si,.,.,CUMPLE
LINEA DE ENVASADO NRO 9  TETRA,739520,APLICADOR DE TAPA Helicap27,13349022,INSPECCCION GRAL SEMANAL APLICADOR TAPA,sin especificar,si,CUMPLE,"6/5/2024, 15:24:33","0,1",si,si,si,si,si,.,.,CUMPLE
LINEA DE ENVASADO NRO 9  TETRA,829896,TRANSPORTADORES  ENVASES PC-23,13349024,INSPECCCION GRAL SEMANAL TRANS DE ENVASE,sin especificar,si,CUMPLE,"6/5/2024, 15:25:00","0,1",,,,,si,.,.,CUMPLE
LINEA DE ENVASADO NRO 9  TETRA,829896,TRANSPORTADORES  ENVASES PC-23,13349025,INSPECCCION GRAL SEMANAL TRANS DE ENVASE,sin especificar,si,CUMPLE,"6/5/2024, 15:25:04","0,1",,,,,si,.,.,CUMPLE
LINEA DE ENVASADO NRO 9  TETRA,829901,ACUMULADOR HELIX-30,13349026,INSPECCCION GRAL SEMANAL ACUMULADOR HELI,sin especificar,si,CUMPLE,"6/5/2024, 15:25:07","0,1",,,,,si,.,.,CUMPLE
LINEA DE ENVASADO NRO 9  TETRA,829901,ACUMULADOR HELIX-30,13349027,INSPECCCION GRAL SEMANAL ACUMULADOR HELI,sin especificar,si,CUMPLE,"6/5/2024, 15:25:11","0,1",,,,,si,.,.,CUMPLE
LINEA DE ENVASADO NRO 9  TETRA,829902,SIST LUBRICACION TRANSPORTADORES,13349028,INSPEC.GENERAL SEMANAL SIST. LUBRICACION,sin especificar,si,CUMPLE,"6/5/2024, 15:24:39","0,1",,,,,si,.,.,CUMPLE
LINEA DE ENVASADO NRO 9  TETRA,829902,SIST LUBRICACION TRANSPORTADORES,13349029,INSPEC.GENERAL SEMANAL SIST. LUBRICACION,sin especificar,si,CUMPLE,"6/5/2024, 15:24:45","0,1",,,,,si,.,.,CUMPLE
LINEA DE ENVASADO NRO 9  TETRA,829903,LINE CONTROLLER 30 PLUS,13349032,INSPEC.GENERAL SEMANAL LINE CONTROLLER,sin especificar,si,CUMPLE,"6/5/2024, 15:24:48","0,1",,,,,si,.,.,CUMPLE
LINEA DE ENVASADO NRO 9  TETRA,829903,LINE CONTROLLER 30 PLUS,13349033,INSPEC.GENERAL SEMANAL LINE CONTROLLER,sin especificar,si,CUMPLE,"6/5/2024, 15:24:52","0,1",si,si,si,si,si,.,.,CUMPLE
LINEA DE ENVASADO NRO 8 TETRA,558093,TETRA SHRINK WRAPPER 32,13349034,INSPEC.GENERAL SEMANAL TETRA SW-32,sin especificar,,,,"0,1",,,,,,,,
LINEA DE ENVASADO NRO 8 TETRA,558093,TETRA SHRINK WRAPPER 32,13349035,INSPEC.GENERAL SEMANAL TETRA SW-32,sin especificar,,,,"0,1",,,,,,,,
0021-LINEA 11 NHF,739550,ESTERILIZADOR TAPAS,13349036,INSP GRAL SEMANAL ESTERILIZADOR TAPA,sin especificar,,,,"0,1",si,si,si,si,,,,
0021-LINEA 11 NHF,739550,ESTERILIZADOR TAPAS,13349037,INSP GRAL SEMANAL ESTERILIZADOR TAPA,sin especificar,,,,"0,1",,,,,,,,
0021-LINEA 11 NHF,528967,COOLER,13349038,INSP GRAL SEMANAL ENFRIADOR COOLER,sin especificar,,,,"0,1",,,,,,,,
0021-LINEA 11 NHF,528967,COOLER,13349039,INSP GRAL SEMANAL ENFRIADOR COOLER,sin especificar,,,,"0,1",,,,,,,,
0021-LINEA 11 NHF,820180,SECADOR DE ENVASE ETIQUETA,13349040,INSP GRAL SEMANAL SECADOR EUROPOOL 1,sin especificar,,,,"0,1",,,,,,,,
0021-LINEA 11 NHF,820180,SECADOR DE ENVASE ETIQUETA,13349041,INSP GRAL SEMANAL SECADOR EUROPOOL 1,sin especificar,,,,"0,1",,,,,,,,
0021-LINEA 11 NHF,820099,ETIQUETADORA ENVOLVENTE,13349043,INSP GRAL SEMANAL ETIQUETADORA ENVOLVENT,sin especificar,,,,"0,1",,,,,,,,
0021-LINEA 11 NHF,820099,ETIQUETADORA ENVOLVENTE,13349044,INSP GRAL SEMANAL ETIQUETADORA ENVOLVENT,sin especificar,,,,"0,1",,,,,,,,
0021-LINEA 11 NHF,599617,INSPECTOR ETIQUETADORA,13349045,INSP GRAL SEMANAL INSPECTOR ETIQUETADORA,sin especificar,,,,"0,1",,,,,,,,
0021-LINEA 11 NHF,599617,INSPECTOR ETIQUETADORA,13349046,INSP GRAL SEMANAL INSPECTOR ETIQUETADORA,sin especificar,,,,"0,1",,,,,,,,
0021-LINEA 11 NHF,710328,ENFARFADORA,13349047,INSP GRAL SEMANAL ENFARDADORA KISTERS,sin especificar,,,,"0,1",si,si,si,si,,,,
0021-LINEA 11 NHF,710328,ENFARFADORA,13349048,INSP GRAL SEMANAL ENFARDADORA KISTERS,sin especificar,,,,"0,1",si,si,si,si,,,,
0021-LINEA 11 NHF,579087,PALETIZADORA,13349049,INSP GRAL SEMANAL PALETIZADORA,sin especificar,,,,"0,1",,,,,,,,
0021-LINEA 11 NHF,579087,PALETIZADORA,13349050,INSP GRAL SEMANAL PALETIZADORA,sin especificar,,,,"0,1",,,,,,,,
0021-LINEA 11 NHF,579086,ENVOLVEDOR DE PALET,13349051,INSP GRAL SEMANAL ENVOLVEDOR PALETS,sin especificar,,,,"0,1",,,,,,,,
0021-LINEA 11 NHF,579086,ENVOLVEDOR DE PALET,13349052,INSP GRAL SEMANAL ENVOLVEDOR PALETS,sin especificar,,,,"0,1",,,,,,,,
0021-LINEA 11 NHF,519567,LLENADORA,13349053,INSP GRAL SEMANAL LLENADORA,sin especificar,,,,"0,1",,,,,,,,
0021-LINEA 11 NHF,519567,LLENADORA,13349054,INSP GRAL SEMANAL LLENADORA,sin especificar,,,,"0,1",,,,,,,,
0021-LINEA 11 NHF,739549,CALENTADOR DE AGUA,13349057,INSP GRAL SEMANAL CALENTADOR AGUA,sin especificar,,,,"0,1",,,,,,,,
0021-LINEA 11 NHF,739549,CALENTADOR DE AGUA,13349058,INSP GRAL SEMANAL CALENTADOR AGUA,sin especificar,,,,"0,1",,,,,,,,
0021-LINEA 11 NHF,690051,CHILLER,13349059,INSP GRAL SEMANAL CHILLER,sin especificar,,,,"0,1",,,,,,,,
0021-LINEA 11 NHF,690051,CHILLER,13349060,INSP GRAL SEMANAL CHILLER,sin especificar,,,,"0,1",,,,,,,,
0021-LINEA 11 NHF,51956701,ALMACEN VERTICAL MODULA,13349061,INSP GRAL SEMANAL ALMACEN MODULA,sin especificar,,,,"0,1",,,,,,,,
0021-LINEA 11 NHF,51956701,ALMACEN VERTICAL MODULA,13349062,INSP GRAL SEMANAL ALMACEN MODULA,sin especificar,,,,"0,1",,,,,,,,
0021-LINEA 11 NHF,820218,LIMPIEZA POR ESPUMA,13349063,INSP GRAL SEMANAL LIMPIEZA ESPUMADOR,sin especificar,,,,"0,1",,,,,,,,
0021-LINEA 11 NHF,820218,LIMPIEZA POR ESPUMA,13349064,INSP GRAL SEMANAL LIMPIEZA ESPUMADOR,sin especificar,,,,"0,1",,,,,,,,
0021-LINEA 11 NHF,829712,ALIMENTADOR DE TAPAS,13349065,INSP GRAL SEMANAL ALIMENTADOR TAPA,sin especificar,,,,"0,1",,,,,,,,
