Línea,Código Equipo,Equipo,Orden,Desc. Orden,Descripción,Completado,Duración,aprobacion programador,revisado tiempo,revisado presupuesto,revisado repuestos,revisado repuestos programador,Observaciones,correo de programador,correo de planeador,imagen_observacion,Fecha Programada
EQUIPOS PARA SERVICIOS INDUSTRIALES,740002,SUBESTACION ELECTRICA 1,13351067,Inspeccion Semanal,sin especificar,si,1,si,,,,,CUMPLE,.,.,CUMPLE,"15/5/2024, 12:02:01"
EQUIPOS PARA SERVICIOS INDUSTRIALES,749618,REDES ELECTRICAS,13351068,Inspeccion Semana,sin especificar,si,1,si,,,,,CUMPLE,.,.,CUMPLE,"16/5/2024, 11:25:44"
EQUIPOS PARA SERVICIOS INDUSTRIALES,769905,REDES DE COMUNICACIONES,13351069,Inspección semanal,sin especificar,si,1,si,,,,,CUMPLE,.,.,CUMPLE,"16/5/2024, 11:26:02"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",828999,PROCESADOR DE BEBIDA,13351070,Inspección semanal,ESTADO DE SENSORES POSICION DE VALVULAS,si,"0,0555555556",si,,,,,CUMPLE,.,.,CUMPLE,"15/5/2024, 10:12:24"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",828999,PROCESADOR DE BEBIDA,13351070,Inspección semanal,ESTADO AIRE ACONDIONADO DE TABLERO,si,"0,0555555556",si,,,,,CUMPLE,.,.,CUMPLE,"15/5/2024, 10:12:36"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",828999,PROCESADOR DE BEBIDA,13351070,Inspección semanal,ESTADO POSICIONADORES DE VALVULAS,si,"0,0555555556",si,,,,,CUMPLE,.,.,CUMPLE,"15/5/2024, 10:13:18"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",828999,PROCESADOR DE BEBIDA,13351070,Inspección semanal,ESTADO SELLOS DE BOMBAS,si,"0,0555555556",si,,,,,,,,,
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",828999,PROCESADOR DE BEBIDA,13351070,Inspección semanal,ESTADO INSTRUMENTOS DE MEDICION,si,"0,0555555556",si,,,,,CUMPLE,.,.,CUMPLE,"15/5/2024, 10:13:31"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",828999,PROCESADOR DE BEBIDA,13351070,Inspección semanal,LIMPIEZA Y ESTADO DE TABLERO (CONTACTORES),si,"0,0555555556",si,,,,,CUMPLE,.,.,CUMPLE,"15/5/2024, 10:13:40"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",828999,PROCESADOR DE BEBIDA,13351070,Inspección semanal,HERMETICIDAD DE AMONIACO,si,"0,0555555556",si,,,,,CUMPLE,.,.,CUMPLE,"15/5/2024, 10:13:56"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",828999,PROCESADOR DE BEBIDA,13351070,Inspección semanal,ESTADO DE MOTORES Y BOMBAS,si,"0,0555555556",si,,,,,CUMPLE,.,.,CUMPLE,"15/5/2024, 10:14:10"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",828999,PROCESADOR DE BEBIDA,13351070,Inspección semanal,REPARACIONES TEMPORALES,si,"0,0555555556",si,,,,,CUMPLE,.,.,CUMPLE,"15/5/2024, 10:14:25"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",829838,TRANSPORTADOR DE CAJAS,13309319,Inspección Semanal,ESTADO PIÑON Y CARRETOS CARDANICOS,si,"0,1428571429",si,,,,,CUMPLE,.,.,CUMPLE,"16/5/2024, 7:12:19"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",829838,TRANSPORTADOR DE CAJAS,13309319,Inspección Semanal,ESTADO CANALETA Y TEFLON GUIA DE CADENA,si,"0,1428571429",si,,,,,CUMPLE,.,.,CUMPLE,"18/5/2024, 10:47:30"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",829838,TRANSPORTADOR DE CAJAS,13309319,Inspección Semanal,ESTADO CADENAS,si,"0,1428571429",si,,,,,CUMPLE,.,.,CUMPLE,"16/5/2024, 7:13:16"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",829838,TRANSPORTADOR DE CAJAS,13309319,Inspección Semanal,ESTADO CUÑAS DE CARRETOS Y PIÑONES,si,"0,1428571429",si,,,,,CUMPLE,.,.,CUMPLE,"16/5/2024, 7:13:26"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",829838,TRANSPORTADOR DE CAJAS,13309319,Inspección Semanal,ESTADO RETENEDORES REDUCTORES,si,"0,1428571429",si,,,,,CUMPLE,.,.,CUMPLE,"16/5/2024, 7:14:10"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",829838,TRANSPORTADOR DE CAJAS,13309319,Inspección Semanal,ESTADO RODAMIENTOS MOTORES/REDCUTORES,si,"0,1428571429",si,,,,,CUMPLE,.,.,CUMPLE,"18/5/2024, 10:30:25"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",829838,TRANSPORTADOR DE CAJAS,13309319,Inspección Semanal,LIMPIEZA Y ESTADO DE TABLERO (CONTACTORES),si,"0,1428571429",si,,,,,CUMPLE,.,.,CUMPLE,"16/5/2024, 7:14:23"
TALLER  MANTENIMIENTO  EQUIPOS DE PLANTA,20700801,TORNO,13351058,Inspección semanal,sin especificar,,1,,si,si,si,si,,,,,
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",50000101,BOMBAS PARA LAVADORA DE BOTELLAS,13351059,Inspección semanal,LIMPIEZA Y ESTADO DE TABLERO (CONTACTORES),si,"0,2",si,,,,,CUMPLE,.,.,CUMPLE,"15/5/2024, 11:31:17"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",50000101,BOMBAS PARA LAVADORA DE BOTELLAS,13351059,Inspección semanal,FUGA DE AGUA ,si,"0,2",si,,,,,CUMPLE,.,.,CUMPLE,"15/5/2024, 11:31:30"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",50000101,BOMBAS PARA LAVADORA DE BOTELLAS,13351059,Inspección semanal,"RUDIO, CALENTAMIENTO DE MOTOR",si,"0,2",si,,,,,CUMPLE,.,.,CUMPLE,"15/5/2024, 11:33:28"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",50000101,BOMBAS PARA LAVADORA DE BOTELLAS,13351059,Inspección semanal,PRESION DE BOMBA,si,"0,2",si,,,,,CUMPLE,.,.,CUMPLE,"15/5/2024, 11:32:04"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",50000101,BOMBAS PARA LAVADORA DE BOTELLAS,13351059,Inspección semanal,ESTADO SELLO MECANICO DE BOMBA,si,"0,2",si,,,,,CUMPLE,.,.,CUMPLE,"15/5/2024, 11:32:12"
EQUIPOS PARA SERVICIOS INDUSTRIALES,66000501,BOMBAS DE REFRIGERACION EQUIPOS AUX,13351073,Inspección semanal,LIMPIEZA Y ESTADO DE TABLERO (CONTACTORES),si,"0,2",si,,,,,CUMPLE,.,.,CUMPLE,"16/5/2024, 11:26:12"
EQUIPOS PARA SERVICIOS INDUSTRIALES,66000501,BOMBAS DE REFRIGERACION EQUIPOS AUX,13351073,Inspección semanal,FUGA DE AGUA ,si,"0,2",si,,,,,CUMPLE,.,.,CUMPLE,"16/5/2024, 11:26:22"
EQUIPOS PARA SERVICIOS INDUSTRIALES,66000501,BOMBAS DE REFRIGERACION EQUIPOS AUX,13351073,Inspección semanal,"RUDIO, CALENTAMIENTO DE MOTOR",si,"0,2",si,,,,,CUMPLE,.,.,CUMPLE,"16/5/2024, 11:26:29"
EQUIPOS PARA SERVICIOS INDUSTRIALES,66000501,BOMBAS DE REFRIGERACION EQUIPOS AUX,13351073,Inspección semanal,PRESION DE BOMBA,si,"0,2",si,,,,,CUMPLE,.,.,CUMPLE,"16/5/2024, 11:26:36"
EQUIPOS PARA SERVICIOS INDUSTRIALES,66000501,BOMBAS DE REFRIGERACION EQUIPOS AUX,13351073,Inspección semanal,ESTADO SELLO MECANICO DE BOMBA,si,"0,2",si,,,,,CUMPLE,.,.,CUMPLE,"16/5/2024, 11:26:45"
EQUIPOS PARA  PREPARACION DE JARABE,69961702,TANQUE DE PREPARACION DE JARABES # 2,13351015,Inspecció semanal de tanque 2,sin especificar,si,1,si,,,,,CUMPLE,.,.,CUMPLE,"18/5/2024, 11:26:38"
EQUIPOS PARA  PREPARACION DE JARABE,69961703,TANQUE DE PREPARACION DE JARABES # 3,13351017,Inspecció semanal de tanque 3,sin especificar,si,1,si,,,,,CUMPLE,.,.,CUMPLE,"18/5/2024, 11:26:47"
EQUIPOS PARA  PREPARACION DE JARABE,69961704,TANQUE DE PREPARACION DE JARABES # 4,13351077,Inspecció semanal de tanque 4,sin especificar,si,1,si,,,,,CUMPLE,.,.,CUMPLE,"18/5/2024, 11:26:55"
EQUIPOS PARA  PREPARACION DE JARABE,69961705,TANQUE DE PREPARACION DE JARABES # 5,13351078,Inspecció semanal de tanque 5,sin especificar,si,1,si,,,,,CUMPLE,.,.,CUMPLE,"18/5/2024, 11:27:02"
EQUIPOS PARA  PREPARACION DE JARABE,69961706,TANQUE DE PREPARACION DE JARABES # 6,13351080,Inspecció semanal de tanque 6,sin especificar,si,"0,5",si,,,,,CUMPLE,.,.,CUMPLE,"18/5/2024, 11:27:10"
EQUIPOS PARA  PREPARACION DE JARABE,69961707,TANQUE DE PREPARACION DE JARABES # 7,13351074,Inspecció semanal de tanque 7,sin especificar,si,"0,5",si,,,,,CUMPLE,.,.,CUMPLE,"18/5/2024, 11:27:20"
EQUIPOS PARA  PREPARACION DE JARABE,69961710,TANQUE DE PREPARACION DE JARABES # 10,13351082,Inspecció semanal de tanque 10,sin especificar,si,"0,5",si,,,,,CUMPLE,.,.,CUMPLE,"18/5/2024, 11:28:07"
EQUIPOS PARA  PREPARACION DE JARABE,69961711,TANQUE DE PREPARACION DE JARABES # 11,13351084,Inspecció semanal de tanque 11,sin especificar,si,"0,5",si,,,,,CUMPLE,.,.,CUMPLE,"18/5/2024, 11:28:13"
EQUIPOS PARA  PREPARACION DE JARABE,69961712,TANQUE DE PREPARACION DE JARABES # 12,13351086,Inspecció semanal de tanque 12,sin especificar,si,1,si,,,,,CUMPLE,.,.,CUMPLE,"18/5/2024, 11:28:21"
EQUIPOS PARA  PREPARACION DE JARABE,69961713,TANQUE DE PREPARACION DE JARABES # 13,13351088,Inspecció semanal de tanque 13,sin especificar,si,1,si,,,,,CUMPLE,.,.,CUMPLE,"18/5/2024, 11:28:29"
EQUIPOS PARA  PREPARACION DE JARABE,69961714,TANQUE DE PREPARACION DE JARABES # 14,13351090,Inspecció semanal de tanque 14,sin especificar,si,"0,5",si,,,,,CUMPLE,.,.,CUMPLE,"18/5/2024, 11:28:37"
EQUIPOS PARA  PREPARACION DE JARABE,69961750,COCINA 1,13319986,Inspecció semanal de cocina 1,sin especificar,si,1,si,,,,,CUMPLE,.,.,CUMPLE,"18/5/2024, 11:28:47"
EQUIPOS PARA  PREPARACION DE JARABE,69961753,TABLEROS DE FUERZA Y CONTROL,13351094,Inspección semanal,sin especificar,si,"0,5",si,si,si,si,si,CUMPLE,.,.,CUMPLE,"18/5/2024, 11:29:01"
TRATAMIENTO DE AGUA PARA ENVASADO Y LAVA,70948101,BOMBAS DOSIFICADORAS,13351095,Inspección semanal,LIMPIEZA Y ESTADO DE TABLERO (CONTACTORES),,"0,2",,,,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO Y LAVA,70948101,BOMBAS DOSIFICADORAS,13351095,Inspección semanal,FUGA DE AGUA ,,"0,2",,,,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO Y LAVA,70948101,BOMBAS DOSIFICADORAS,13351095,Inspección semanal,"RUDIO, CALENTAMIENTO DE MOTOR",,"0,2",,,,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO Y LAVA,70948101,BOMBAS DOSIFICADORAS,13351095,Inspección semanal,PRESION DE BOMBA,,"0,2",,,,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO Y LAVA,70948101,BOMBAS DOSIFICADORAS,13351095,Inspección semanal,ESTADO SELLO MECANICO DE BOMBA,,"0,2",,,,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO Y LAVA,70948102,BOMBAS DE AGUA CRUDA (No. 1 - No. 2),13351096,Inspección semanal,LIMPIEZA Y ESTADO DE TABLERO (CONTACTORES),si,"0,1",,,,,,CUMPLE,.,.,CUMPLE,"22/5/2024, 5:17:46"
TRATAMIENTO DE AGUA PARA ENVASADO Y LAVA,70948102,BOMBAS DE AGUA CRUDA (No. 1 - No. 2),13351096,Inspección semanal,FUGA DE AGUA ,si,"0,1",,,,,,CUMPLE,.,.,CUMPLE,"22/5/2024, 5:18:02"
TRATAMIENTO DE AGUA PARA ENVASADO Y LAVA,70948102,BOMBAS DE AGUA CRUDA (No. 1 - No. 2),13351096,Inspección semanal,"RUDIO, CALENTAMIENTO DE MOTOR",si,"0,1",,,,,,CUMPLE,.,.,CUMPLE,"22/5/2024, 5:18:13"
TRATAMIENTO DE AGUA PARA ENVASADO Y LAVA,70948102,BOMBAS DE AGUA CRUDA (No. 1 - No. 2),13351096,Inspección semanal,PRESION DE BOMBA,si,"0,1",,,,,,CUMPLE,.,.,CUMPLE,"22/5/2024, 5:18:29"
TRATAMIENTO DE AGUA PARA ENVASADO Y LAVA,70948102,BOMBAS DE AGUA CRUDA (No. 1 - No. 2),13351096,Inspección semanal,ESTADO SELLO MECANICO DE BOMBA,si,"0,1",,,,,,CUMPLE,.,.,CUMPLE,"22/5/2024, 5:18:41"
TRATAMIENTO DE AGUA PARA ENVASADO Y LAVA,70948105,POZO No.1,13351097,INSPECCION SEMANAL,sin especificar,,2,,,,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO Y LAVA,70948106,SUBESTACION POZO,13351098,Inspeccion Semanal,sin especificar,,1,,,,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO Y LAVA,70948107,TABLERO ELECTRICO FUERZA Y CONTROL,13351099,Inspección semanal,sin especificar,,1,,,,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO Y LAVA,70948108,TANQUES DE AGUA CRUDA,13351100,inspec. semanal. tanque de agua cruda,sin especificar,si,1,,,,,,Tanque con filtración de agua en la placa y filtración en el paño interno ,NATALY RUIZ ALVAREZ,Jesús Andelfo Arias Arias,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/tVxsPmaclDAAXSbZznaY/pub/aldgYAhgluEa4dFAluQ0.jpg,
TRATAMIENTO DE AGUA PARA ENVASADO Y LAVA,70948109,TANQUE DE AGUA FLOCULADA,13351101,inspec. semanal.,sin especificar,,1,,,,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO Y LAVA,70948110,TANQUE DE AGUA SUAVIZADA,13351102,inspec. semanal.,sin especificar,,1,,,,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO Y LAVA,70963105,BOMBAS PARA AGUA TRATADA,13351103,Inspección semanal,LIMPIEZA Y ESTADO DE TABLERO (CONTACTORES),,"0,1",,,,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO Y LAVA,70963105,BOMBAS PARA AGUA TRATADA,13351103,Inspección semanal,FUGA DE AGUA ,,"0,1",,,,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO Y LAVA,70963105,BOMBAS PARA AGUA TRATADA,13351103,Inspección semanal,"RUDIO, CALENTAMIENTO DE MOTOR",,"0,1",,,,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO Y LAVA,70963105,BOMBAS PARA AGUA TRATADA,13351103,Inspección semanal,PRESION DE BOMBA,,"0,1",,,,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO Y LAVA,70963105,BOMBAS PARA AGUA TRATADA,13351103,Inspección semanal,ESTADO SELLO MECANICO DE BOMBA,,"0,1",,,,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO Y LAVA,70963111,BOMBAS PARA AGUA SUAVIZADA  (No. 10),13351104,Inspección semanal,LIMPIEZA Y ESTADO DE TABLERO (CONTACTORES),si,"0,1",,,,,,CUMPLE,.,.,CUMPLE,"22/5/2024, 5:18:51"
TRATAMIENTO DE AGUA PARA ENVASADO Y LAVA,70963111,BOMBAS PARA AGUA SUAVIZADA  (No. 10),13351104,Inspección semanal,FUGA DE AGUA ,si,"0,1",,,,,,CUMPLE,.,.,CUMPLE,"22/5/2024, 5:20:48"
TRATAMIENTO DE AGUA PARA ENVASADO Y LAVA,70963111,BOMBAS PARA AGUA SUAVIZADA  (No. 10),13351104,Inspección semanal,"RUDIO, CALENTAMIENTO DE MOTOR",si,"0,1",,,,,,CUMPLE,.,.,CUMPLE,"22/5/2024, 5:21:00"
TRATAMIENTO DE AGUA PARA ENVASADO Y LAVA,70963111,BOMBAS PARA AGUA SUAVIZADA  (No. 10),13351104,Inspección semanal,PRESION DE BOMBA,si,"0,1",,,,,,CUMPLE,.,.,CUMPLE,"22/5/2024, 5:21:08"
TRATAMIENTO DE AGUA PARA ENVASADO Y LAVA,70963111,BOMBAS PARA AGUA SUAVIZADA  (No. 10),13351104,Inspección semanal,ESTADO SELLO MECANICO DE BOMBA,si,"0,1",,,,,,CUMPLE,.,.,CUMPLE,"22/5/2024, 5:21:23"
TRATAMIENTO DE AGUA PARA ENVASADO Y LAVA,70963113,BOMBA LAVADO DE PISOS PRODUCCION,13351105,Inspección semanal,LIMPIEZA Y ESTADO DE TABLERO (CONTACTORES),,"0,1",,,,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO Y LAVA,70963113,BOMBA LAVADO DE PISOS PRODUCCION,13351105,Inspección semanal,FUGA DE AGUA ,,"0,1",,,,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO Y LAVA,70963113,BOMBA LAVADO DE PISOS PRODUCCION,13351105,Inspección semanal,"RUDIO, CALENTAMIENTO DE MOTOR",,"0,1",,,,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO Y LAVA,70963113,BOMBA LAVADO DE PISOS PRODUCCION,13351105,Inspección semanal,PRESION DE BOMBA,,"0,1",,,,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO Y LAVA,70963113,BOMBA LAVADO DE PISOS PRODUCCION,13351105,Inspección semanal,ESTADO SELLO MECANICO DE BOMBA,,"0,1",,,,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO Y LAVA,70963115,PURIFICADOR DE CARBON ACERO INOXIDABLE,13351106,Inspección semanal,sin especificar,si,1,,,,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO Y LAVA,70963116,PURIFICADOR DE CARBON ACERO INOXIDABLE,13351107,Inspección semanal,sin especificar,,4,,,,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO Y LAVA,70963119,INTERCAMBIADOR IONICO,13356521,INSPECCION SEMANAL,sin especificar,,1,,,,,,,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,70970601,TANQUE ALMACENAMIENTO SODA,13351111,Inspección semanal,sin especificar,si,1,si,,,,,CUMPLE,.,.,CUMPLE,"15/5/2024, 12:08:57"
LINEA PARA EL LLENADO DE BOLSAS,71002703,TRANSPORTADOR DE BOLSAS,13351112,Inspección semanal,ESTADO PIÑON Y CARRETOS CARDANICOS,si,"0,1428571429",si,,,,,CUMPLE,.,.,CUMPLE,"14/5/2024, 16:10:05"
LINEA PARA EL LLENADO DE BOLSAS,71002703,TRANSPORTADOR DE BOLSAS,13351112,Inspección semanal,ESTADO CANALETA Y TEFLON GUIA DE CADENA,si,"0,1428571429",si,,,,,CUMPLE,.,.,CUMPLE,"14/5/2024, 16:09:56"
LINEA PARA EL LLENADO DE BOLSAS,71002703,TRANSPORTADOR DE BOLSAS,13351112,Inspección semanal,ESTADO CADENAS,si,"0,1428571429",si,,,,,CUMPLE,.,.,CUMPLE,"14/5/2024, 16:09:48"
LINEA PARA EL LLENADO DE BOLSAS,71002703,TRANSPORTADOR DE BOLSAS,13351112,Inspección semanal,ESTADO CUÑAS DE CARRETOS Y PIÑONES,si,"0,1428571429",si,,,,,CUMPLE,.,.,CUMPLE,"14/5/2024, 16:09:40"
LINEA PARA EL LLENADO DE BOLSAS,71002703,TRANSPORTADOR DE BOLSAS,13351112,Inspección semanal,ESTADO RETENEDORES REDUCTORES,si,"0,1428571429",si,,,,,CUMPLE,.,.,CUMPLE,"14/5/2024, 16:09:31"
LINEA PARA EL LLENADO DE BOLSAS,71002703,TRANSPORTADOR DE BOLSAS,13351112,Inspección semanal,ESTADO RODAMIENTOS MOTORES/REDCUTORES,si,"0,1428571429",si,,,,,CUMPLE,.,.,CUMPLE,"14/5/2024, 16:09:16"
LINEA PARA EL LLENADO DE BOLSAS,71002703,TRANSPORTADOR DE BOLSAS,13351112,Inspección semanal,LIMPIEZA Y ESTADO DE TABLERO (CONTACTORES),si,"0,1428571429",si,,,,,CUMPLE,.,.,CUMPLE,"14/5/2024, 16:07:49"
TRATAMIENTO DE AGUAS DE DESECHO GASEOSAS,71005201,PLANTA AGUAS RESIDUALES ALCALINOS,13351110,Inspeccion Semanal,ESTADO INSTRUMENTOS DE MEDICION,si,"0,1111111111",si,,,,,Falta sensor en esta parte para hacer la medición final de ph ,NATALY RUIZ ALVAREZ,Jesús Andelfo Arias Arias,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/tVxsPmaclDAAXSbZznaY/pub/gBCUpRkEY9RuhQiSkOe7.jpg,
TRATAMIENTO DE AGUAS DE DESECHO GASEOSAS,71005201,PLANTA AGUAS RESIDUALES ALCALINOS,13351110,Inspeccion Semanal,LIMPIEZA Y ESTADO DE TABLERO (CONTACTORES),si,"0,1111111111",si,,,,,Se encuentra en buenas condiciones sin novedad alguna para reportar,NATALY RUIZ ALVAREZ,Jesús Andelfo Arias Arias,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/tVxsPmaclDAAXSbZznaY/pub/upoxsBHS0FKDpjnKTZ87.jpg,
TRATAMIENTO DE AGUAS DE DESECHO GASEOSAS,71005201,PLANTA AGUAS RESIDUALES ALCALINOS,13351110,Inspeccion Semanal,ESTADO VALVULAS DE CIERRE RAPIDO,,"0,1111111111",,,,,,,,,,
TRATAMIENTO DE AGUAS DE DESECHO GASEOSAS,71005201,PLANTA AGUAS RESIDUALES ALCALINOS,13351110,Inspeccion Semanal,ESTADO BOMBAS DOSIFICADORAS,,"0,1111111111",,,,,,,,,,
TRATAMIENTO DE AGUAS DE DESECHO GASEOSAS,71005201,PLANTA AGUAS RESIDUALES ALCALINOS,13351110,Inspeccion Semanal,ESTADO BOMBAS DE RECIRCULACION,,"0,1111111111",,,,,,,,,,
TRATAMIENTO DE AGUAS DE DESECHO GASEOSAS,71005201,PLANTA AGUAS RESIDUALES ALCALINOS,13351110,Inspeccion Semanal,ESTADO BOMBAS SUMERGIBLES,,"0,1111111111",,,,,,,,,,
TRATAMIENTO DE AGUAS DE DESECHO GASEOSAS,71005201,PLANTA AGUAS RESIDUALES ALCALINOS,13351110,Inspeccion Semanal,"FUGAS DE AIRE, AGUA, SODA O LODO",,"0,1111111111",,,,,,,,,,
TRATAMIENTO DE AGUAS DE DESECHO GASEOSAS,71005201,PLANTA AGUAS RESIDUALES ALCALINOS,13351110,Inspeccion Semanal,ESTADO TANQUES DE ALMACENAMIENTO,,"0,1111111111",,,,,,,,,,
TRATAMIENTO DE AGUAS DE DESECHO GASEOSAS,71005201,PLANTA AGUAS RESIDUALES ALCALINOS,13351110,Inspeccion Semanal,ESTADO MOTOR Y BOMBA DE NEUTRALIZACION,,"0,1111111111",,,,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,71005701,BOMBA LAVADORA BOTELLONES (No. 13),13351113,Inspección semanal Bomba 13,LIMPIEZA Y ESTADO DE TABLERO (CONTACTORES),si,"0,4",si,,,,,CUMPLE,.,.,CUMPLE,"15/5/2024, 10:30:54"
LINEA DE PRODUCCION DE BOTELLONES DE 20,71005701,BOMBA LAVADORA BOTELLONES (No. 13),13351113,Inspección semanal Bomba 13,FUGA DE AGUA ,si,"0,4",si,,,,,CUMPLE,.,.,CUMPLE,"15/5/2024, 10:30:58"
LINEA DE PRODUCCION DE BOTELLONES DE 20,71005701,BOMBA LAVADORA BOTELLONES (No. 13),13351113,Inspección semanal Bomba 13,"RUDIO, CALENTAMIENTO DE MOTOR",si,"0,4",si,,,,,CUMPLE,.,.,CUMPLE,"15/5/2024, 10:31:08"
LINEA DE PRODUCCION DE BOTELLONES DE 20,71005701,BOMBA LAVADORA BOTELLONES (No. 13),13351113,Inspección semanal Bomba 13,PRESION DE BOMBA,si,"0,4",si,,,,,CUMPLE,.,.,CUMPLE,"15/5/2024, 10:31:19"
LINEA DE PRODUCCION DE BOTELLONES DE 20,71005701,BOMBA LAVADORA BOTELLONES (No. 13),13351113,Inspección semanal Bomba 13,ESTADO SELLO MECANICO DE BOMBA,si,"0,4",si,,,,,CUMPLE,.,.,CUMPLE,"15/5/2024, 10:31:30"
LINEA DE PRODUCCION DE BOTELLONES DE 20,71006101,TRANSPORTADOR DE BOTELLONES,13351114,Inspección Semanal,ESTADO PIÑON Y CARRETOS CARDANICOS,si,"0,5714285714",si,,,,,CUMPLE,.,.,CUMPLE,"15/5/2024, 10:31:39"
LINEA DE PRODUCCION DE BOTELLONES DE 20,71006101,TRANSPORTADOR DE BOTELLONES,13351114,Inspección Semanal,ESTADO CANALETA Y TEFLON GUIA DE CADENA,si,"0,5714285714",si,,,,,CUMPLE,.,.,CUMPLE,"15/5/2024, 10:31:55"
LINEA DE PRODUCCION DE BOTELLONES DE 20,71006101,TRANSPORTADOR DE BOTELLONES,13351114,Inspección Semanal,ESTADO CADENAS,si,"0,5714285714",si,,,,,CUMPLE,.,.,CUMPLE,"15/5/2024, 10:32:04"
LINEA DE PRODUCCION DE BOTELLONES DE 20,71006101,TRANSPORTADOR DE BOTELLONES,13351114,Inspección Semanal,ESTADO CUÑAS DE CARRETOS Y PIÑONES,si,"0,5714285714",si,,,,,CUMPLE,.,.,CUMPLE,"15/5/2024, 10:32:19"
LINEA DE PRODUCCION DE BOTELLONES DE 20,71006101,TRANSPORTADOR DE BOTELLONES,13351114,Inspección Semanal,ESTADO RETENEDORES REDUCTORES,si,"0,5714285714",si,,,,,CUMPLE,.,.,CUMPLE,"15/5/2024, 10:32:26"
LINEA DE PRODUCCION DE BOTELLONES DE 20,71006101,TRANSPORTADOR DE BOTELLONES,13351114,Inspección Semanal,ESTADO RODAMIENTOS MOTORES/REDCUTORES,si,"0,5714285714",si,,,,,CUMPLE,.,.,CUMPLE,"15/5/2024, 10:32:36"
LINEA DE PRODUCCION DE BOTELLONES DE 20,71006101,TRANSPORTADOR DE BOTELLONES,13351114,Inspección Semanal,LIMPIEZA Y ESTADO DE TABLERO (CONTACTORES),si,"0,5714285714",si,,,,,CUMPLE,.,.,CUMPLE,"15/5/2024, 10:32:44"
LINEA DE PRODUCCION DE BOTELLONES DE 20,71006102,TUNEL DE PRECINTAS,13351115,Inspección semanal,sin especificar,si,1,si,,,,,CUMPLE,.,.,CUMPLE,"15/5/2024, 10:32:53"
EQUIPOS PARA SERVICIOS INDUSTRIALES,74000201,SUBESTACION ELECTRICA 2,13351116,Inspeccion Semanal,sin especificar,si,1,si,,,,,CUMPLE,.,.,CUMPLE,"15/5/2024, 12:02:32"
